"id","religion","skilledWork","skilledWorkWhich","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","No_in_hh","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","travel_in_bangladesh","labor_migrant_bari_in_bangladesh","gender","yearOfBirth","ageAtDeath","maritalStatus","mainOccupation","edulevel_years_of_education_values_0to19__blank_is_dont_know","inschool","educationmedium","husband_occupation","husband_years_education","husband_in_school","husband_ed_medium","watchTV_mins_per_month","relocate_MI","bank_vs_micro","institutionloan_vs_other","idhusband","foodSourceNow_h","skilledWork_h","MacArthurLadderPresent_h","MacArthurLadderTelephonePresent_h","listenRadio_h","useInternet_h","yearOfBirth_h","mainOccupation_h","travel_in_bangladesh_h","travel_abroad_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","total_income_h"
"15DC6CA3-64B2-C745-84E3-5E8176AD8DCC","HINDU",0,NA,2,"all from bazar",146859,10,17600,1,"less",2,0,0,20,30,30,5,5,90,5,180,5,5,3,0,"F",1959,0,2,18,2,"No","Bangla",0,8,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649D7E5-326C-794F-8578-78FECAC7C154","ISLAM",1,"TAILAR",1,"50 percent from own work",448850,9,42500,2,"average",10,0,1,3,35,35,40,40,45,40,180,35,45,8,1,"F",1983,0,2,18,0,"0","0",13,14,"No","Bangla",1800,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16A526B1-4627-3E4E-BE3A-8FA8F4131549","ISLAM",0,NA,1,"75 percent from own work",137525,8,72083.3333333333,10,"less",6,0,3,5,30,30,20,20,90,90,300,5,30,5,3,"F",1950,0,2,18,0,"0","0",1,0,"0","0",0,0,0,1,"4C9DEF87-1C2C-C349-BFEE-75BEAAD86633","75 percent from own work",0,4,0,0,0,1944,1,6,0,0,0,0,8500
"16BA5DBE-1B0F-7549-A897-2CDC3BC9938A","ISLAM",1,"PATI",1,"25 percent from own work",256585,8,26083.3333333333,4,"less",7,0,2,5,15,15,10,10,90,30,180,10,45,6,19,"F",1962,0,2,18,0,"No","No educaiton",2,0,"No","No educaiton",1800,0,0,0,"5B8AF37D-9810-D44A-A004-1FC685527BED","75 percent from own work",0,3,0,0,0,1957,2,2,0,900,1,1,20000
"16F50600-8FAB-BE45-86B9-DC0B581049A3","ISLAM",0,NA,1,"50 percent from own work",485015,11,177916.666666667,4,"more",10,0,0,15,15,15,15,60,80,45,140,15,45,14,10,"F",1963,0,2,18,5,"No","Bangla",1,10,"No","Bangla",480,0,0,1,"29FA56CD-60B3-9648-9838-19D978A8E5C2","75 percent from own work",0,4,0,0,0,1958,1,7,0,900,0,1,50600
"17C2FB67-7BF2-394E-99F5-9AA55848A2DE","ISLAM",0,NA,1,"all from bazar",494775,4,146000,2,"more",10,2,1,30,30,30,50,30,30,20,210,5,30,12,20,"F",1979,0,2,18,0,"No","No educaiton",13,9,"No","Bangla",1800,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17C6E529-4CAA-584C-A473-055526B4F0FF","ISLAM",1,"PATI,PAKHA",1,"50 percent from own work",321100,10,22083.3333333333,4,"less",4,0,1,15,30,30,2,10,70,8,150,10,30,6,12,"F",1967,0,2,18,5,"No","Bangla",1,3,"No","Bangla",0,0,0,0,"30611A34-5BC1-6C40-9D48-F202371E621F","50 percent from own work",0,3,0,0,0,1961,2,4,0,0,0,1,16000
"18CEFECF-6C83-BD41-BECD-5BFFFE8C47E2","ISLAM",0,NA,2,"all from bazar",186450,4,5000,2,"less",3,0,0,3,20,20,10,20,45,10,180,10,20,27,2,"F",1972,0,2,18,12,"No","Bangla",10,10,"No","Bangla",900,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194E6D9C-9F01-9946-9F5D-9F814290256A","ISLAM",0,NA,2,"all from bazar",68880,8,15600,3,"less",2,0,0,5,20,20,5,10,60,70,180,10,60,6,9,"F",1950,0,4,18,0,"No","No educaiton",2,2,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967844D-27A5-E141-A2C0-AC4F9858992C","ISLAM",1,"Pati bona.",1,"75 percent from own work",259110,5,0,2,"average",4,0,0,15,20,80,30,30,105,45,150,30,30,8,3,"F",1972,0,2,18,4,"No","Bangla",1,3,"No","Bangla",900,0,0,0,"3141529D-456D-7249-8B54-B1F85D827830","75 percent from own work",0,4,0,0,0,1966,2,6,0,3600,0,0,16000
"19B9F9A5-4086-4A4A-9C69-C84F5150A71D","ISLAM",0,NA,1,"25 percent from own work",400075,11,64875,9,"less",7,0,1,10,15,15,15,15,15,30,180,15,15,9,10,"F",1959,0,2,18,5,"No","Bangla",1,6,"No","Bangla",900,0,1,1,"BC751BD9-98A0-2E41-A8B0-DD804D0836EF","75 percent from own work",0,4,0,0,1,1953,1,5,1,900,0,1,15000
"19BBC60A-79A8-8C40-87FD-4FAF88B36B5B","HINDU",0,NA,1,"25 percent from own work",311750,6,10333.3333333333,0,"average",4,0,0,5,30,30,10,30,40,5,120,5,30,4,5,"F",1967,0,2,18,0,"No","No educaiton",9,0,"No","No educaiton",7200,0,0,0,"3D6ABBDF-B835-E649-9FB4-39094363E188","75 percent from own work",0,4,0,0,0,1956,1,5,0,0,0,0,27000
"19F77498-99FA-7440-BE05-36A58DDAE675","ISLAM",0,NA,1,"all from bazar",280395,10,5000,7,"more",5,0,2,10,30,30,10,30,30,20,150,30,30,10,0,"F",1960,0,2,18,4,"No","Bangla",10,15,"No","Bangla",0,0,0,0,"5D7DAF4C-D394-0D4E-99EA-0E965FBE8A02","all from bazar",0,5,0,0,0,1946,10,8,0,0,0,0,11000
"1A05E825-2217-804F-B68B-662352EC8938","ISLAM",0,NA,2,"50 percent from own work",180795,7,20666.6666666667,0,"less",5,0,4,5,15,15,15,15,45,30,240,15,15,7,4,"F",1989,0,2,18,5,"No","Bangla",4,0,"0","0",0,0,0,1,"B5601808-E488-B84B-9603-755307DF2286","75 percent from own work",0,3,0,0,0,1983,2,5,0,900,0,1,20500
"1A9E8DE8-7DFC-5244-9A8B-6D1A54B5CC9E","ISLAM",0,NA,1,"75 percent from own work",189630,4,7666.66666666667,1,"less",2,0,0,10,30,30,10,30,30,30,240,10,30,6,3,"F",1980,0,2,18,5,"No","Bangla",4,0,"No","No educaiton",0,1,0,1,"2C7A8830-8998-4A4B-9BB6-51FE42E61C13","75 percent from own work",0,3,0,0,0,1969,4,6,0,1050,0,1,12000
"1AC7E903-43E4-7045-9BBD-68F66B0D6B55","ISLAM",0,NA,1,"all from bazar",452750,7,48600,3,"more",7,0,2,5,30,30,5,30,30,5,180,5,30,5,7,"F",1973,0,2,18,5,"No","Bangla",4,2,"No","Bangla",60,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1B5463F0-EDF8-0F4B-B5E1-0540802CF166","ISLAM",0,NA,2,"all from bazar",258375,6,15000,2,"less",3,0,0,20,20,20,10,20,60,20,180,20,20,11,5,"F",1965,0,2,18,0,"No","No educaiton",24,2,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1BB0EC77-564F-DF4E-A17C-1EF5C6285396","ISLAM",1,"WEAVING MATE",2,"all from bazar",218600,6,51000,4,"less",6,0,0,5,80,20,10,30,30,40,240,10,30,20,17,"F",1973,0,4,18,5,"No","Bangla",1,9,"No","Bangla",1800,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1BF872DC-7F65-D149-96EB-96F043A488CD","ISLAM",1,"TAILORING",1,"75 percent from own work",363725,6,33666.6666666667,0,"average",5,0,0,5,30,30,15,15,45,15,120,15,15,12,4,"F",1976,0,2,18,9,"No","Bangla",10,9,"No","Bangla",0,0,0,0,"A9E5937A-3446-C64F-A893-789EF13C1781","75 percent from own work",1,4,0,0,0,1959,9,6,0,0,0,0,26000
"1CB5A96A-9457-4446-82FC-552F367CB9AA","ISLAM",0,NA,1,"all from bazar",655400,8,0,2,"more",7,0,0,10,20,20,10,10,10,10,300,5,10,14,11,"F",1971,0,2,18,10,"No","Bangla",9,0,"0","0",3600,1,0,0,"B42FDE43-ACD0-0E48-9825-7AEAB71B3997","all from bazar",0,6,0,0,1,1952,9,8,5,7200,0,0,115000
"1D37C796-ED6D-5A41-A699-C970B73E91F9","ISLAM",0,NA,2,"all from bazar",575725,14,121666.666666667,8,"average",6,0,1,10,20,20,10,60,60,10,120,10,10,5,7,"F",1957,0,2,18,0,"No","No educaiton",0,1,"No","Bangla",0,1,0,0,"2B5F16E3-01B7-4848-B2C0-6E0B9DE2F24A","75 percent from own work",0,7,0,0,0,1944,1,6,1,0,0,0,62500
"1D457514-0E43-EB49-8D49-63CE5D824CE2","ISLAM",0,NA,3,"all from bazar",80180,5,18000,0,"average",4,0,0,10,30,30,5,30,30,30,240,5,30,4,10,"F",1969,0,2,18,1,"No","Bangla",4,1,"No","Bangla",0,0,0,0,"5FAA153D-BD84-CE4A-B556-35E5BF62FBC4","all from bazar",0,3,0,0,0,1961,4,10,1,2100,0,1,11000
"1E5FD9D7-D84D-F941-9573-292FD64C4ECB","ISLAM",1,"KATHA SHELAI",1,"50 percent from own work",221300,8,5400,0,"less",3,0,0,8,20,20,10,15,60,12,150,15,30,2,4,"F",1982,0,2,18,0,"0","0",2,0,"No","No educaiton",0,1,0,0,"D457042E-CB27-434E-A75B-9282EA3EE35E","50 percent from own work",1,4,0,0,0,1986,2,6,0,4500,0,1,22000
"1F3A7474-6D31-0142-A2A3-A27A48F4E79A","ISLAM",0,NA,1,"all from bazar",590225,7,160000,10,"average",6,0,2,10,10,10,5,15,40,5,180,5,15,8,45,"F",1955,0,4,18,5,"No","Bangla",10,10,"No","Bangla",300,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1F4969F9-010D-1641-9E6D-3BCED0DA25B6","ISLAM",1,"MATE, HAND FAN",2,"25 percent from own work",94205,4,5375,0,"less",4,0,3,10,10,10,10,10,30,5,120,10,10,8,21,"F",1970,0,2,18,6,"No","Bangla",4,5,"No","Bangla",7200,1,0,0,"A35FC13C-0A76-C547-96E1-6F8DC16CF453","all from bazar",1,2,0,0,1,1979,4,7,0,900,0,1,7000
"1F8C3A10-880B-7844-88B7-30CBFBF11BD2","ISLAM",0,NA,4,"all from bazar",194470,6,0,2,"more",0,0,0,30,0,60,20,30,60,30,180,20,30,9,17,"F",1967,0,2,18,5,"No","Bangla",10,7,"No","Bangla",0,0,0,0,"B97E6231-EDC4-9443-987E-59BE6D37B417","all from bazar",0,4,0,0,0,1961,9,11,0,900,0,0,17000
"1FE19333-99A8-A44F-B82B-809211C99A88","ISLAM",0,NA,1,"all from bazar",371665,7,50800,5,"average",5,0,3,5,40,40,25,60,75,20,150,25,60,11,22,"F",1973,0,2,18,5,"No","Bangla",9,5,"No","Bangla",1800,0,0,0,"252B106E-B34F-4D4D-87DD-F74F84A589E8","all from bazar",0,4,0,0,1,1969,9,7,1,900,0,0,15000
"2032792F-3197-6143-AD04-500B0413353D","ISLAM",1,"TAILORING",1,"25 percent from own work",359350,7,24600,7,"less",6,0,2,10,5,5,30,30,45,15,180,5,10,12,6,"F",1970,0,2,18,7,"No","Bangla",8,8,"No","Bangla",3600,1,1,1,"7988A087-6DB1-8540-AAB5-50709CB2F6D8","50 percent from own work",1,6,0,0,0,1950,9,6,2,4500,1,1,146000
"207C5ED1-82C3-7E4B-9AC2-96930556CB5E","ISLAM",0,NA,1,"25 percent from own work",242225,7,20350,3,"average",2,0,0,5,15,15,5,20,30,30,150,20,30,6,2,"F",1981,0,2,18,7,"No","Bangla",10,10,"No","Bangla",1800,1,0,1,"1C823B32-A1E9-634F-A5B0-444431312C8C","50 percent from own work",0,5,0,0,0,1973,10,13,0,0,1,1,27000
"20AB90E2-EFED-474C-8374-F2367C8FA7DC","ISLAM",1,"MOILLA, PATI, DALA, CHALUN.",2,"all from bazar",76425,9,5000,8,"less",5,0,2,10,30,30,5,10,60,10,210,10,10,10,7,"F",1952,0,4,18,5,"No","Bangla",2,5,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20B71C2D-B95B-DF42-8CAE-6C69E465FC90","ISLAM",1,"WEAVING MATE.",1,"25 percent from own work",289825,4,4250,1,"less",5,0,0,20,10,10,5,25,25,25,180,5,25,12,32,"F",1987,0,2,18,9,"No","Bangla",1,12,"No","Bangla",1800,0,0,0,"4F442D32-1E66-6848-8860-DE97F77F7464","75 percent from own work",0,4,0,0,0,1975,1,6,3,0,0,1,12000
"20E178CA-04AB-C045-9E11-9A2524FAB306","ISLAM",0,NA,1,"all from bazar",115450,14,89500,11,"average",5,0,2,10,30,30,15,30,30,30,210,10,25,8,8,"F",1955,0,2,18,0,"No","No educaiton",0,5,"No","Bangla",0,0,0,0,"CE7AF246-69E3-9C41-973A-92AC610318FC","all from bazar",0,3,0,0,0,1953,0,3,0,0,0,1,10500
"217864AB-C175-674D-800A-0997833E4C31","ISLAM",0,NA,1,"all from bazar",180490,9,30000,6,"average",6,0,2,10,30,30,20,20,20,15,150,20,20,3,2,"F",1959,0,2,18,5,"No","Bangla",0,9,"No","Bangla",0,0,0,0,"8D8F5D06-A682-DE47-A0EB-892B0232B578","all from bazar",0,0,2,0,0,1958,0,4,0,0,0,0,20000
"21856158-F942-3C40-9879-047AA6384618","HINDU",0,NA,2,"all from bazar",174100,5,27000,0,"more",8,0,0,10,10,10,10,10,5,5,240,5,20,8,5,"F",1976,0,2,18,14,"No","Bangla",10,14,"No","Bangla",1800,1,0,0,"B606AAB6-DBDA-7749-B094-4431C063F70E","all from bazar",0,5,0,0,3,1974,10,8,0,1800,0,1,57000
"2283F967-B396-F14E-BED3-75091BAF262C","ISLAM",0,NA,1,"25 percent from own work",150000,10,16833.3333333333,8,"more",6,0,0,2,15,15,15,60,60,75,300,15,15,11,4,"F",1948,0,4,18,1,"No","Don't know",10,10,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23495656-296B-FE49-8C3A-5C34185A1098","ISLAM",0,NA,1,"all from bazar",173700,4,38000,2,"average",5,0,1,10,30,90,10,10,90,210,210,10,10,11,3,"F",1983,0,2,18,9,"No","Aliya Madrassa",13,3,"No","Bangla",0,0,0,0,"C11A5502-0408-8D47-8361-1815758753A7","all from bazar",0,5,0,0,1,1978,13,6,3,3600,0,0,40000
"23898066-E05F-FA44-849B-6C19C452EDC1","ISLAM",0,NA,1,"25 percent from own work",57780,6,11808.3333333333,1,"average",7,0,0,10,30,30,5,30,30,90,240,5,30,7,4,"F",1985,0,2,18,1,"No","Bangla",4,5,"No","Bangla",40,1,0,0,"1515B71E-DEED-324B-8DA6-A7CFC782FA68","25 percent from own work",0,3,0,0,0,1965,2,7,0,900,0,0,9000
"2411CF31-B500-4D4A-BED3-6EFD3FD97013","ISLAM",0,NA,1,"25 percent from own work",267640,12,9166.66666666667,9,"average",5,0,0,10,30,30,10,30,120,30,180,10,30,10,8,"F",1962,0,2,18,3,"No","Bangla",1,5,"No","Bangla",1800,0,0,0,"6F2ADED1-2299-DB49-B25B-2494BE622E6E","75 percent from own work",0,5,0,0,0,1960,9,8,0,2700,0,1,165000
"2419AF3A-D10A-964E-A621-3AFA6CCE5AE1","ISLAM",1,"TAILORING",1,"all from bazar",291750,4,57001,0,"more",5,0,0,5,10,10,5,10,10,20,240,10,15,16,3,"F",1977,0,2,18,8,"No","Bangla",9,9,"No","Bangla",3600,0,0,0,"C08E012D-5A97-6F42-9785-BD6F66A9E749","all from bazar",0,5,0,0,0,1962,9,9,0,900,0,0,47000
"243F2D6B-AF0A-6848-B2BD-72AA9DB815E7","ISLAM",0,NA,1,"all from bazar",100980,6,500,1,"less",5,0,0,10,60,120,30,60,60,60,300,15,30,16,14,"F",1988,0,2,18,8,"No","Bangla",23,5,"No","Bangla",900,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461F9E7-61DC-A747-96D2-6B83C7A96D07","ISLAM",0,NA,1,"25 percent from own work",327365,8,60833.3333333333,1,"more",4,0,2,12,30,30,5,30,30,60,240,5,30,18,13,"F",1984,0,2,18,9,"No","Bangla",23,9,"No","Bangla",1800,1,0,0,"764BD0E9-0482-8543-8683-37D90B33C35D","all from bazar",0,5,0,3,1,1981,10,12,3,1800,0,0,35000
"24B807C4-D0A9-5644-9E8A-93B99419E6FA","ISLAM",0,NA,2,"all from bazar",308100,11,66000,2,"more",5,0,2,20,0,60,20,20,60,30,240,20,60,7,7,"F",1946,0,4,18,0,"No","No educaiton",4,0,"No","No educaiton",4500,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24E057EE-B39F-DF45-993C-193FE500F9D3","ISLAM",0,NA,1,"all from bazar",240975,6,77000,4,"average",5,0,1,20,30,30,5,20,90,15,120,5,30,8,28,"F",1974,0,2,18,6,"No","Bangla",10,5,"No","Bangla",1800,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26105CF8-0B76-CD4C-B3AE-34380627A18A","HINDU",0,NA,2,"25 percent from own work",208895,7,18000,0,"average",6,0,0,20,30,30,30,30,30,30,150,30,30,2,0,"F",1958,0,2,18,0,"No","No educaiton",0,3,"No","Bangla",0,0,0,0,"0B2AA520-A9BA-834F-9442-E73AC0140C78","all from bazar",1,3,0,0,0,1956,0,3,0,0,0,0,5000
"2640CB21-12CB-B641-84A8-629B493F0401","ISLAM",0,NA,2,"all from bazar",135895,6,0,2,"average",2,0,0,10,30,30,20,30,20,20,210,20,25,12,0,"F",1977,0,2,18,10,"No","Bangla",4,0,"No","No educaiton",1800,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26622D62-0F7D-3547-9EEB-FA8DDD6C0B2C","ISLAM",0,NA,2,"all from bazar",106430,1,3000,0,NA,4,0,0,5,70,70,5,30,60,60,60,10,60,2,0,"F",1966,0,1,0,0,"No","No educaiton",0,0,"0","0",3600,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26F7B5A7-1074-E143-BD4E-BCCCA9C4135E","ISLAM",0,NA,1,"all from bazar",142030,10,28416.6666666667,8,"more",6,0,1,35,30,30,10,30,90,10,300,20,25,11,7,"F",1949,0,2,18,1,"No","Don't know",7,0,"No","No educaiton",0,0,0,0,"8EE9D79A-FBFF-6849-A30F-D8C7831EDB8F","all from bazar",0,2,0,0,0,1939,0,6,0,0,0,0,5500
"27B4B144-6C71-7144-9B2C-85885ADB7FAD","ISLAM",0,NA,1,"50 percent from own work",288855,6,54166.6666666667,2,"average",4,0,1,5,40,40,8,20,20,5,240,20,10,8,25,"F",1975,0,2,18,0,"0","0",4,9,"No","Bangla",3600,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27EF362A-067B-3543-928A-AE60C4ECF31C","ISLAM",0,NA,1,"50 percent from own work",195860,13,90833.3333333333,4,"more",8,0,4,10,20,20,10,10,60,10,150,10,10,16,17,"F",1956,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283B5033-EC66-2B4A-8615-8E9A30655F95","ISLAM",0,NA,1,"25 percent from own work",155135,9,54250,15,"less",5,0,4,7,40,40,5,15,30,40,210,5,15,19,12,"F",1961,0,2,18,2,"No","Bangla",2,0,"No","No educaiton",3600,0,0,0,"913E131F-C2BE-194F-BEA7-151CC73634DE","75 percent from own work",0,2,0,0,0,1958,2,6,0,3600,0,1,29000
"28B7A251-062E-6E49-8EB0-089AAC96A53A","HINDU",0,NA,2,"25 percent from own work",133530,6,16116.6666666667,0,"less",3,0,0,20,15,15,30,30,70,30,120,30,30,9,4,"F",1962,0,4,18,0,"No","No educaiton",9,0,"No","No educaiton",3600,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28BC1252-5BD8-9B41-BA64-BFC8F1979A39","ISLAM",1,"PATI",1,"all from bazar",260800,7,1000,3,"more",6,0,2,5,20,20,20,20,30,3,150,20,20,6,110,"F",1952,0,4,18,2,"No","Bangla",7,0,"0","0",120,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28E3CAC7-9AD1-D844-A50E-C44CEA1F2CC9","ISLAM",0,NA,2,"50 percent from own work",295605,11,49750,2,"average",4,0,0,5,20,20,5,5,10,10,150,10,10,5,1,"F",1947,0,4,18,0,"No","No educaiton",2,0,"No","No educaiton",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290736E2-AB24-AE45-8CF5-824C39306D66","ISLAM",1,"PATI",1,"all from bazar",141200,12,12500,9,"average",5,0,0,5,30,30,5,30,30,20,240,30,30,11,9,"F",1947,0,2,18,0,"0","0",0,3,"No","Bangla",0,0,0,0,"E3859CC5-6B5B-F34C-80DD-ABAB4BF5B6E3","all from bazar",0,2,0,0,0,1937,0,4,0,0,0,0,15000
"29322BE2-1C9D-3140-9924-8A28325E9963","ISLAM",1,"Tailor",1,"25 percent from own work",1075475,13,30000,0,"more",6,0,0,10,30,30,5,30,30,20,240,5,30,8,2,"F",1986,0,2,18,0,"No","No educaiton",9,0,"No","No educaiton",0,1,0,0,"574323A0-131B-D145-B3BC-C5C4F0154581","50 percent from own work",0,5,0,0,0,1975,9,7,0,900,0,0,30000
"2AF1A838-7F8D-3C49-A5AE-ADFF6964DC08","ISLAM",0,NA,1,"all from bazar",518125,10,27000,1,"more",5,0,3,5,20,20,5,20,30,5,180,5,20,10,29,"F",1986,0,2,18,10,"No","Bangla",0,12,"No","Bangla",1800,0,0,0,"B31C6C94-8E47-E849-9806-1F935D35A3F8","75 percent from own work",0,6,0,0,1,1979,0,6,4,3600,0,0,75000
"2B32C751-B571-B04F-9AD8-4645277169F4","HINDU",0,NA,1,"all from bazar",202925,4,0,0,"average",3,0,0,5,20,20,15,15,30,2,180,15,15,8,3,"F",1985,0,2,18,7,"No","Bangla",9,8,"No","Bangla",7200,1,0,0,"3A78E040-5F71-4746-8B06-C321B9594662","all from bazar",0,0,2,0,0,1970,4,4,0,900,0,0,7000
"2B5F16FC-5791-2A4F-8B5E-3FFB14D005FA","ISLAM",0,NA,1,"75 percent from own work",505425,8,42083.3333333333,2,"average",5,0,0,15,60,60,5,40,40,120,240,20,40,4,6,"F",1967,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,1,0,1,"ADAA83B6-CEFC-274B-90FC-F2BFA40DCD25","75 percent from own work",0,4,0,0,0,1962,1,5,0,900,0,0,16500
"2B6EAE86-5927-524D-8978-54AE2E337DFF","ISLAM",1,"PATI",1,"all from bazar",305500,8,24000,6,"average",5,0,1,10,20,20,10,10,30,2,240,5,5,7,0,"F",1962,0,2,0,7,"No","Bangla",0,10,"No","Bangla",0,0,1,1,"DA4AA128-A8FF-244A-A049-763A0535DF47","50 percent from own work",0,5,0,0,2,1955,1,6,1,900,0,1,22000
"2B9585E7-700A-EF4F-A946-08D7B1F7394E","ISLAM",0,NA,1,"25 percent from own work",397225,9,106000,8,"less",6,0,1,5,20,20,15,20,20,30,180,20,20,20,8,"F",1956,0,2,18,4,"No","Bangla",1,0,"No","No educaiton",0,1,0,0,"0C48694C-7257-DA4B-A4F2-9F666F2A62FD","75 percent from own work",0,3,0,0,0,1950,1,4,0,900,1,1,13500
"2BB50B79-85AE-A741-804E-97B6171A59BE","ISLAM",0,NA,1,"50 percent from own work",432125,8,211916.666666667,3,"more",4,0,0,20,40,40,20,40,70,20,180,7,40,14,20,"F",1968,0,2,18,5,"No","Bangla",1,5,"No","Bangla",1800,0,0,0,"C6944851-7AB9-C247-9EB9-99D41ACC9D79","50 percent from own work",0,5,0,0,0,1956,1,5,0,1050,0,0,17000
"2BF0545B-019A-DC49-AA2E-908EC44A177A","ISLAM",1,"Tailor",1,"all from bazar",410105,4,13000,0,"more",5,0,2,2,5,5,2,7,25,50,210,10,10,15,5,"F",1970,0,2,10,12,"No","Bangla",10,14,"No","Bangla",2700,0,0,0,"4D171298-D775-9045-91AC-65C1BC6DE58A","all from bazar",0,5,0,0,0,1958,10,8,0,1800,0,0,23000
"2BF9D548-A943-1A42-A194-A758B076AF5B","ISLAM",1,"PATI",2,"all from bazar",268050,12,37000,5,"average",4,0,0,10,0,60,15,60,120,60,300,30,60,15,0,"F",1963,0,2,18,2,"No","Bangla",1,1,"No","Bangla",0,0,0,0,"12F0C128-A170-744B-8C73-EF1F6BC9E5D9","all from bazar",0,4,0,0,0,1960,0,8,0,900,0,0,14000
"2C6F2A94-8E91-C142-8D5D-49204E71F705","ISLAM",1,"PATI,MORA",1,"25 percent from own work",739130,12,52166.6666666667,2,"more",10,0,0,10,30,30,20,30,30,20,180,10,30,6,9,"F",1955,0,4,15,8,"No","Bangla",1,9,"No","Bangla",2700,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2C83D79C-67D8-E941-9ADE-5FC0CAA17C02","ISLAM",1,"SEWER",1,"75 percent from own work",281950,8,38161.0833333333,9,"more",6,0,0,5,5,5,2,60,40,30,180,5,30,8,18,"F",1961,0,2,18,9,"No","Bangla",11,10,"No","Bangla",900,0,0,0,"C382EAB0-C353-E34E-8DC7-5EEEAA4E7E07","25 percent from own work",0,5,0,0,0,1953,11,7,0,2700,0,0,7700
"2C9161D6-39C4-574F-BF34-AC2179E73EF3","ISLAM",1,"Pati",1,"all from bazar",126965,9,36000,6,"less",4,0,0,10,15,15,20,20,10,3,30,10,20,8,28,"F",1960,0,2,18,1,"No","Bangla",0,2,"No","Bangla",0,0,0,0,"B3BD68BA-D445-AF43-B6A3-6127B81792DF","all from bazar",0,3,0,0,0,1955,4,6,0,300,0,0,9000
"2C94506B-2808-3D4F-A8D1-A92616B39808","ISLAM",0,NA,1,"all from bazar",152875,12,20083.3333333333,2,"more",6,0,0,20,35,35,10,30,30,30,300,10,30,2,5,"F",1952,0,2,19,0,"No","No educaiton",0,0,"No","No educaiton",0,0,0,0,"CE159768-97B8-884C-BCA4-D3031A4752F4","75 percent from own work",0,4,0,0,0,1947,0,5,0,900,0,1,10000
"2CAFCDBA-4331-2140-B198-60FA4296FCF7","ISLAM",0,NA,1,"25 percent from own work",191340,10,58750,8,"less",3,0,0,20,30,30,10,30,30,30,240,30,30,8,13,"F",1956,0,2,18,0,"No","No educaiton",3,7,"No","Bangla",0,0,0,0,"DCF8C3E7-7BDA-7A45-BDD0-E8660C1FF75E","75 percent from own work",0,4,0,0,0,1953,2,5,0,900,0,0,8500
