id,religion,skilledWork,religiousEducationMuslim,religiousEducationFromSchool,religiousEducationFromReligiousLeader,religiousEducationFromFamily,religiousEducationFromTemple,religiousEducationFromNoOne,religiousEducationFromRelatives,religiousEducationNeverLearned,religiousEducationFromOthers,religiousEducationReadReligiousText,religiousEducationReadTextLevel,religiousEducationReadTextBangla,religiousEducationReadTextSanskrit,religiousEducationReciteText,religiousEducationMemorizeTextLevel,religiousEducationGoneOnUmrah,religiousEducationGoneOnHajj,religiousEducationNumberFamilyUmrah,religiousEducationNumberFamilyHajj,religiousEducationReadOtherHolyBooks,religiousEducationGoneOnPilgrimageIndia,religiousEducationGoneToHolyPlaces,religiousEducationNumberPilgrimageIndia,religiousEducationNumberHolyPlaces,assetPrimaryResidence,assetOwnHouse,assetInheritHouse,assetNumberOfHousesOwned,assetPrimaryResidenceAge,assetPrimaryResidenceRooms,assetPrimaryResidenceRoof,assetPrimaryResidenceRoofOther,assetPrimaryResidenceWall,assetPrimaryResidenceWallOther,assetPrimaryResidenceFloor,assetPrimaryResidenceFloorOther,assetPrimaryResidenceFuel,assetPrimaryResidenceToiletType,assetPrimaryResidenceToiletOwnShared,assetElectricity,assetElectricityYears,assetChargerLight,assetChargerLightNumber,assetElectricFan,assetElectricFanNumber,assetElectricLight,assetElectricLightDegree,assetSolarPanel,assetSolarPanelSize,assetGenerator,assetGeneratorNumber,assetTelevision,assetTelevisionNumber,assetFridge,assetFridgeNumber,assetQuilt,assetQuiltNumber,assetMattress,assetMattressNumber,assetCot,assetCotNumber,assetChair,assetChairNumber,assetSofa,assetSofaNumber,assetSofaSet,assetSofaSetNumber,assetRack,assetRackNumber,assetCabinet,assetCabinetNumber,assetTable,assetTableNumber,assetDressingTable,assetDressingTableNumber,assetCookingPotsDegree,assetChickenDucks,assetChickenDucksNumber,assetGoats,assetGoatsNumber,assetCowsOxen,assetCowsOxenNumber,assetRickshaw,assetRickshawNumber,assetAutorickshaw,assetAutorickshawNumber,assetBicycle,assetBicycleNumber,assetMotorcycle,assetMotorcycleNumber,assetCNGTomTom,assetCNGTomTomNumber,assetBoat,assetBoatEngine,assetShop,assetShopSize,assetTractor,assetTractorNumber,assetTubeWell,assetTubeWellOwn,assetDeepTubewell,assetPond,assetPondSize,assetPondOwn,assetMobilePhone,assetMobilePhoneNumber,assetSmartphone,assetSmartphoneNumber,assetComputer,assetComputerNumber,notesHouseholdAssets,notesFoodSecurity,FoodSecurity,landOwnedHouseAmount,landOwnedFarmAmount,landOwnedUnit,landInheritanceHusband,landInheritanceHusbandLater,landInheritanceRespondent,landPurchasedHusband,landPurchasedRespondent,foodSourceChildhood,foodSourceNow,notesLandInheritance,landPurchasedHusbandNA,landInheritanceHusbandNA,landInheritanceRespondentLater,landInheritanceRespondentNA,landPurchasedRespondentNA,WEALTH_TOTAL_VAL,familyBariSocialClassAfter,MacArthurLadderPresent,MacArthurLadderPast,id_Questionaire,id,gender,relationToRespondent,incomeTotalMonthly,incomeYearlyCrops,incomeMonthlyRentsInvestments,incomeMonthlyPension,remittance,incomeMonthlyRemittance,id_Questionaire,NoInHH,hh_income,HHInc_per_cap,,correlations
0ADE1685-655F-754F-A83E-4B72CECB364A,ISLAM,,1,,1,,,,1,,,1,Can,,,,,,1,0,1,,,,,,1,1,1,1,27,5,2,,2,,2,,1,2,own,,,1,1,,,1,less,1,M,,,,,,,1,3,1,3,1,3,1,8,,,,,1,1,1,2,1,1,1,1,average,1,3,,,,,,,,,,,,,,,,,,,,,1,own,,1,M,own,1,1,1,1,,,,,1,5,240,1,1,,,,,50 percent from own work,25 percent from own work,,,,,,,307100,2,7,6,0ADE1685-655F-754F-A83E-4B72CECB364A,AEBA0E8A-6F88-9443-A4B4-0E9843714EAF,F,Respondent,0,0,0,0,Yes,10000,0ADE1685-655F-754F-A83E-4B72CECB364A,6,20000,3333.333333,,
0BC68E77-B5B5-9849-9D16-EE9778C77915,ISLAM,,1,1,1,,,,,,,1,Can,,,,,,,3,7,,,,,,1,1,1,1,100,3,3,,3,,1,,1,2,own,1,17,1,1,1,3,1,average,,,,,1,1,1,1,1,3,1,8,1,8,1,7,,,,,1,1,1,1,1,1,1,1,average,1,5,,,,,,,,,,,,,,,,,,,,,1,own,,1,L,shared,,,1,1,,,,,1,28,240,1,,1,,,,all from bazar,all from bazar,,,,1,,,255950,3,7,6,0BC68E77-B5B5-9849-9D16-EE9778C77915,861108EC-3E6E-C14D-BDFC-8B416426FE1E,F,Respondent,0,10000,0,0,Yes,50000,0BC68E77-B5B5-9849-9D16-EE9778C77915,8,45000,5625,,
0C13009C-8F36-2143-9C73-C67CB5EF153C,Islam,,1,,1,,,,,,,,,,,,,,,1,4,,,,,,1,1,1,1,70,3,3,,3,,1,,1,3,shared,1,15,1,1,1,2,1,average,,,,,1,1,,,1,3,1,2,1,2,1,2,,,,,1,1,1,1,1,1,1,1,average,1,4,1,1,,,,,,,,,,,,,,,,,,,1,shared,,1,M,shared,1,1,,,,,,,2,18,0,1,1,,1,,,25 percent from own work,all from bazar,,,,,,,139025,2,3,2,0C13009C-8F36-2143-9C73-C67CB5EF153C,90921000-BC9F-484F-B9DF-CF6B82403BB1,F,Respondent,0,0,0,0,Yes,1000,0C13009C-8F36-2143-9C73-C67CB5EF153C,5,24000,4800,,
0C2C4CE0-F13F-8A4A-B9DD-C8FFC2E6B968,ISLAM,1,1,,1,,,,,,,,,,,,,,,3,1,,,,,,1,1,1,1,13,3,3,,3,,1,,1,3,own,1,13,,,1,3,1,less,,,,,,,,,1,5,1,3,1,3,1,2,,,,,1,2,1,1,,,,,less,1,3,,,,,,,,,,,,,,,,,,,,,1,own,1,,,,1,1,1,1,,,,,2,2.5,4.5,1,1,,1,,,50 percent from own work,all from bazar,,,,,,,146395,2,5,3,0C2C4CE0-F13F-8A4A-B9DD-C8FFC2E6B968,9380B133-4E0E-A247-AB14-2B1CA669853F,F,Respondent,0,0,0,0,No,0,0C2C4CE0-F13F-8A4A-B9DD-C8FFC2E6B968,10,60000,6000,,
0C662831-52DD-1041-96F2-CDBE6A6201E0,Islam,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,,1,4,3,3,,3,,1,,1,3,own,1,1,,,1,3,1,average,,,,,,,,,1,3,1,3,1,3,1,9,,,,,1,1,1,1,,,1,1,less,,,,,,,,,,,,,,,,,,,,own,,,1,,,1,S,shared,1,3,,,,,,,1,0,0,,1,,,,,all from bazar,all from bazar,,,,,,,149820,2,2,2,0C662831-52DD-1041-96F2-CDBE6A6201E0,686417A0-2F47-9146-BA3B-557BC3638E6B,F,Respondent,,,,,No,,0C662831-52DD-1041-96F2-CDBE6A6201E0,10,NA,,,
0D0EFB1D-95F7-F24F-AAF6-A9B971C687BB,ISLAM,1,1,,1,,,,,,,1,Can,,,,,,,1,0,,,,,,1,,,1,100,6,2,,2,,2,,1,2,own,1,24,1,3,1,5,1,more,,,,,1,1,1,1,1,7,1,5,1,5,1,12,1,,,1,1,1,1,2,1,2,1,1,average,1,3,,,,,,,,,,,,,,,,,1,M,,,1,own,1,1,L,shared,1,2,1,1,,,,,1,3,0,1,,,,1,,75 percent from own work,25 percent from own work,,,,,,,381350,2,6,4,0D0EFB1D-95F7-F24F-AAF6-A9B971C687BB,6C9C0817-A203-D843-9BF5-6D1A43DCBC2A,F,Respondent,0,45000,0,0,No,0,0D0EFB1D-95F7-F24F-AAF6-A9B971C687BB,6,NA,,,
0D554B9D-B2DF-854F-B137-FADDAEC745CF,ISLAM,,1,,1,,,,,,,1,Good,,,,,,1,0,1,,,,,,1,1,1,1,0,2,3,,3,,1,,1,3,own,1,10,1,2,1,3,1,average,,,,,1,1,1,1,1,3,1,3,1,3,1,3,,,,,,,1,2,1,1,,,average,1,11,1,1,,,,,,,,,,,,,,,,,,,,,,1,L,shared,1,2,,,,,,,1,0,0,0,1,,,,,50 percent from own work,all from bazar,,,,,,,214975,2,5,5,0D554B9D-B2DF-854F-B137-FADDAEC745CF,0854FB5F-3087-104D-922F-8F1CE5AC61B7,F,Respondent,0,0,0,0,No,0,0D554B9D-B2DF-854F-B137-FADDAEC745CF,15,70000,4666.666667,,
0D7AB5CE-5901-964C-8D88-795B4B2B0912,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,1,,,,,,1,1,,2,200,3,3,,3,,1,,1,3,own,1,2,1,1,1,3,1,average,1,M,,,1,1,1,1,1,5,1,3,1,3,1,5,1,,,1,1,1,1,2,1,2,1,1,more,,,,,1,2,,,,,,,,,,,,,,,,,1,own,,1,L,own,1,2,,,,,,,1,12,0,1,1,,,,,75 percent from own work,50 percent from own work,,,,,,,390275,2,8,5,0D7AB5CE-5901-964C-8D88-795B4B2B0912,4E62E20A-AFC9-884C-90C1-74319A5F7986,F,Respondent,,,,,No,0,0D7AB5CE-5901-964C-8D88-795B4B2B0912,8,NA,,,
0DB81420-7024-084E-8DA0-7D1437E1A811,Islam,1,1,,1,,,,,,,,,,,,,,,3,1,,,,,,1,1,1,1,150,3,3,,3,,1,,1,4,own,1,24,1,2,1,3,1,more,,,,,,,1,1,1,4,1,3,1,3,1,6,,,,,1,1,1,2,1,2,,,average,1,11,,,1,2,,,,,,,,,,,1,non-engine,1,M,,,1,own,,1,M,shared,1,1,1,2,,,,,2,7.5,3,1,1,1,,1,,50 percent from own work,75 percent from own work,,,,,,,290975,2,9,6,0DB81420-7024-084E-8DA0-7D1437E1A811,559A5BE3-5AD3-854B-BA8F-2814031284D7,F,Respondent,0,0,0,0,No,0,0DB81420-7024-084E-8DA0-7D1437E1A811,11,NA,,,
0E00593C-28D3-3843-BF1D-6FEE2D742AFA,ISLAM,1,1,,1,,,,,,,1,,,,,,,,0,2,,,,,,1,1,1,1,150,3,3,,3,,1,,1,3,own,1,3,1,2,1,3,1,average,1,S,,,,,,,1,4,1,1,1,3,1,4,,,,,1,1,1,2,1,1,1,1,average,1,3,,,,,,,,,1,1,,,,,,,,,,,,,,1,M,shared,1,2,,,,,,,1,3,70,1,1,,1,,,75 percent from own work,all from bazar,,,,,,,149075,2,5,5,0E00593C-28D3-3843-BF1D-6FEE2D742AFA,82BCA770-793B-FE47-8F5A-A5042F1F68EF,F,Respondent,,,,,No,,0E00593C-28D3-3843-BF1D-6FEE2D742AFA,8,NA,,,
0E2849BB-373F-704C-AE53-72C2ACD925D0,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,,1,150,5,3,,3,,1,,1,3,own,1,3,,,1,,1,average,,,,,,,,,1,6,1,3,1,5,1,6,,,,,1,1,1,2,1,3,,,average,1,2,,,1,2,,,,,,,,,,,,,,,,,1,own,,1,L,shared,1,2,,,,,,,2,0,28,1,,,,,,25 percent from own work,25 percent from own work,,,,,,,227380,2,4,4,0E2849BB-373F-704C-AE53-72C2ACD925D0,6EC4D175-4A8E-9545-8B91-F4AD7A3962EE,F,Respondent,0,0,0,0,No,0,0E2849BB-373F-704C-AE53-72C2ACD925D0,9,9100,1011.111111,,
0E300876-4672-8C41-8707-85A661E29E63,Islam,1,1,,1,1,,,,,,1,Can,,,,,,,0,1,,,,,,1,1,,1,100,3,3,,3,,1,,1,3,shared,1,1,1,1,1,2,,less,1,M,,,,,,,1,2,1,3,1,3,1,4,,,,,1,1,1,1,,,1,1,average,,,,,,,,,1,2,,,,,,,,,,own,,,1,,,1,M,shared,1,1,,,,,,,2,1.5,0,1,,,,,,all from bazar,all from bazar,,,,,,,272425,2,4,3,0E300876-4672-8C41-8707-85A661E29E63,BAF74C15-33D3-594F-BAB9-40807BAB57A6,F,Respondent,,,,,Yes,16000,0E300876-4672-8C41-8707-85A661E29E63,10,NA,,,
0E3761BC-9733-9E49-84DC-09D31528F47C,Islam,,1,,1,,,,,,,,,,,,,,,0,1,,,,,,1,1,1,1,25,3,3,,3,,1,,1,3,own,1,2,,,1,2,1,average,,,,,,,1,1,1,2,1,2,1,2,1,2,,,,,1,1,,,1,1,,,less,,,,,1,2,,,,,,,,,,,,,,,,,1,own,,1,L,shared,1,1,1,1,,,,,1,0,0,,1,,,,,25 percent from own work,all from bazar,,,,,,,213920,1,4,3,0E3761BC-9733-9E49-84DC-09D31528F47C,61327F14-3DFC-E547-80D3-02DDF3228D2E,F,Respondent,0,0,0,0,Yes,10000,0E3761BC-9733-9E49-84DC-09D31528F47C,9,24000,2666.666667,,
0E726AFA-C218-F548-864F-86C40E9B4639,Islam,1,1,,1,,,,,,,1,Can,,,,,,,0,1,,,,,,1,1,,1,100,3,3,,3,,1,,1,3,own,,,1,1,,,,,1,M,,,,,,,1,4,1,3,1,3,,,,,,,1,1,1,2,1,1,,,average,1,4,,,1,2,,,,,,,,,,,,,,,,,,,,1,M,shared,1,1,,,,,,,2,0,0,,,,,,,25 percent from own work,25 percent from own work,,,,,,,180625,2,4,5,0E726AFA-C218-F548-864F-86C40E9B4639,09EF5E0B-ECAF-9C4E-AC15-E5839C8642A9,F,Respondent,0,0,0,0,No,0,0E726AFA-C218-F548-864F-86C40E9B4639,9,NA,,,
0E92ECE0-A7B9-6846-9720-3429EEEEE532,Islam,,1,,1,,,,,,,,,,,,,,,0,1,,,,,,1,1,,1,100,6,3,,3,,1,,1,3,own,1,12,1,2,1,5,1,average,,,,,1,1,1,1,1,8,1,6,1,6,1,8,1,,,1,1,1,1,2,1,2,1,1,average,1,4,,,,,,,,,,,,,,,,,1,M,,,1,own,,1,S,own,1,1,1,2,,,,,1,24,60,1,1,,,,,50 percent from own work,all from bazar,,,,,,,329020,2,6,5,0E92ECE0-A7B9-6846-9720-3429EEEEE532,A704A51A-4400-DA44-B5D7-5B03A52414CB,F,Respondent,0,0,0,0,Yes,25000,0E92ECE0-A7B9-6846-9720-3429EEEEE532,17,NA,,,
0F4219CA-3684-D844-8EF6-10B9603B6955,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,,1,30,3,2,,2,,2,,1,2,own,1,8,,,1,3,1,average,1,L,,,,,,,1,4,1,2,1,2,1,6,,,,,1,1,1,2,1,2,,,average,1,2,,,,,,,,,,,,,,,,,,own,,,1,,1,,,,,,1,1,,,,,1,10,0,1,1,,,,,all from bazar,all from bazar,,,,,,,245500,2,8,3,0F4219CA-3684-D844-8EF6-10B9603B6955,F238DE2D-4C34-1446-BD67-2558FA43B414,F,Respondent,,,,,Yes,10000,0F4219CA-3684-D844-8EF6-10B9603B6955,5,NA,,,
1038A9EF-81CE-7848-BF09-47630858C071,Hindu,,,,,1,1,,,,,,,,,,,,,,,,,,0,3,1,1,,2,100,3,3,,3,,1,,1,3,own,1,1,,,1,1,1,less,1,S,,,,,,,1,3,1,3,1,3,1,4,,,,,1,1,1,1,1,1,,,average,1,1,,,,,,,,,,,,,,,,,,,,,1,own,,,,,1,1,1,2,1,1,,,1,0,0,1,,,,1,,all from bazar,all from bazar,,,,,,,218975,1,3,2,1038A9EF-81CE-7848-BF09-47630858C071,8A4529E6-19E1-4040-8E84-7C8AB5276230,F,Respondent,,,,,No,0,1038A9EF-81CE-7848-BF09-47630858C071,8,NA,,,
103B32D5-58EA-264B-AA97-207D1911AE21,ISLAM,1,1,,1,1,,,,,,1,Can,,,,,,,1,0,,,,,,1,1,,1,32,3,3,,3,,1,,1,3,own,1,15,1,2,1,3,1,less,,,,,1,1,1,1,1,3,1,3,1,3,1,10,,,,,,,1,2,1,2,,,average,1,7,,,1,1,,,,,,,,,,,,,,own,,,1,,,1,M,shared,1,1,,,,,,,1,0,0,0,,,,,,50 percent from own work,25 percent from own work,,,,,,,238075,2,5,4,103B32D5-58EA-264B-AA97-207D1911AE21,9AE73CC1-623D-1D44-8D8C-D5E1F9C3F5AE,F,Respondent,,,,,No,,103B32D5-58EA-264B-AA97-207D1911AE21,6,NA,,,
107B6230-1C4C-0D43-ABC9-8389C924D1AD,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,1,70,3,3,,3,,1,,1,3,own,1,6,1,2,1,3,1,average,1,L,,,,,,,1,10,1,3,1,3,1,5,,,,,,,1,2,1,1,,,more,,,,,1,1,,,,,,,,,,,,,,,,,1,own,,1,L,shared,,,1,3,,,,,1,14,0,1,1,,,1,,75 percent from own work,75 percent from own work,,,,1,,,264850,2,6,4,107B6230-1C4C-0D43-ABC9-8389C924D1AD,2187405D-6888-B94C-B1C1-CA3895B5B798,F,Respondent,0,0,0,0,No,0,107B6230-1C4C-0D43-ABC9-8389C924D1AD,10,12000,1200,,
11249C1C-5862-784E-B43A-3936E7D788C8,Islam,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,1,1,,1,100,2,3,,3,,1,,1,3,shared,1,2,1,1,1,2,1,less,,,,,,,,,1,2,1,1,1,2,1,2,,,,,,,,,,,,,average,,,,,,,,,,,,,,,,,,,,shared,,,1,,,1,M,shared,1,1,,,,,,,1,0,0,,,,,,,all from own work,all from bazar,,,,,,,50385,2,3,2,11249C1C-5862-784E-B43A-3936E7D788C8,650B1ACA-8769-0746-82C5-E5D634599B84,F,Respondent,,,,,No,,11249C1C-5862-784E-B43A-3936E7D788C8,9,NA,,,
1171BC0A-57BF-544D-A9BD-6FCDDC194F8B,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,3,1,1,2,100,2,3,,3,,1,,1,3,shared,1,2,,,1,2,1,less,,,,,1,1,,,1,2,1,2,1,2,,,,,,,1,1,1,1,,,,,less,,,,,,,,,,,,,,,,,,,,,,,1,shared,,,,,1,2,,,,,,,2,4,0,1,,,1,,,25 percent from own work,75 percent from own work,,,,,,,117784,1,1,1,1171BC0A-57BF-544D-A9BD-6FCDDC194F8B,600780A0-5EBB-0E40-9381-4455005968E3,F,Respondent,0,0,0,0,Yes,2000,1171BC0A-57BF-544D-A9BD-6FCDDC194F8B,6,18000,3000,,
11B54D99-D709-174B-9EFB-9FA183AAE79F,ISLAM,,1,,1,,,,,,,1,Can,,,1,Little,,,1,0,,,,,,2,1,1,1,12,2,3,,3,,1,,1,3,shared,1,2,,,,,1,less,,,,,,,,,1,2,1,2,1,2,1,2,,,,,,,1,1,1,1,,,less,1,2,,,,,,,,,,,,,,,,,,,,,1,shared,,,,,1,1,,,,,,,2,1,0,1,,1,,,,75 percent from own work,all from bazar,,,,1,,,78950,2,3,3,11B54D99-D709-174B-9EFB-9FA183AAE79F,00A425C0-919D-1D44-B638-8AFE45354EC8,F,Respondent,0,0,0,0,No,0,11B54D99-D709-174B-9EFB-9FA183AAE79F,7,10000,1428.571429,,
12249750-7E29-AE4A-9F01-25B18960C004,Hindu,,,,,1,,,,,,,,,,,,,,,,,,,2,0,1,,,1,80,2,3,,3,,1,,3,3,shared,1,1,,,1,1,1,less,,,,,,,,,1,1,,,1,1,,,,,,,,,,,,,,,less,1,3,,,,,,,,,,,,,,,,,,,,,1,own,,,,,1,2,,,,,,,2,11,0,1,1,,,1,,25 percent from own work,all from bazar,,,,,,,47675,1,3,2,12249750-7E29-AE4A-9F01-25B18960C004,0ABD5D7B-E717-2746-9BA2-43634EA65DE0,F,Respondent,,,,,Yes,1000,12249750-7E29-AE4A-9F01-25B18960C004,15,NA,,,
1227A235-0E6D-F54B-B945-4789965BB98E,Hindu,,,,,1,,,,,,1,,1,,1,,,,,,,,,0,0,4,,,,0,2,3,,3,,1,,2,3,shared,1,0,,,1,2,1,average,,,,,1,1,,,1,1,1,1,1,2,,,,,,,1,1,1,1,,,,,average,,,,,,,,,,,,,,,,,,,,,,,1,shared,,,,,1,2,1,1,,,,,1,0,0,,,,,,,all from bazar,all from bazar,,,,,,,84160,2,1,1,1227A235-0E6D-F54B-B945-4789965BB98E,C578C9ED-D0FE-6147-8CF0-C241DED48DDC,F,Respondent,,,,,No,0,1227A235-0E6D-F54B-B945-4789965BB98E,5,NA,,,
12E7A782-DD69-784A-8163-FCE3EC3BFA72,HINDU,,,,,1,,,,,,,,,,,,,,,,,,,0,4,1,1,,1,100,4,2,,2,,2,,1,4,shared,1,30,,,1,3,1,less,,,1,1,1,1,1,1,1,3,1,3,1,2,,,,,,,1,1,1,2,,,,,average,,,,,,,,,,,,,,,,,,,,,,,1,shared,,,,,1,1,,,,,,,1,0,0,0,,,,,,all from bazar,all from bazar,,,,,,,227750,1,3,3,12E7A782-DD69-784A-8163-FCE3EC3BFA72,94D16804-EC66-374B-88FA-D3718B967084,F,Respondent,0,0,0,0,No,0,12E7A782-DD69-784A-8163-FCE3EC3BFA72,4,10000,2500,,
13556211-99ED-C647-B236-C803BDF9FB15,ISLAM,,1,,1,,,,,,,,,,,,,,,2,2,,,,,,1,1,1,1,50,3,3,,3,,1,,1,3,own,1,2,1,1,1,2,1,average,1,S,,,,,1,1,1,3,1,2,1,2,1,5,,,,,1,1,1,2,1,1,1,1,average,1,7,,,,,,,,,,,,,,,,,,,,,1,own,1,1,M,shared,1,1,,,,,,,1,10,0,1,1,,,,,all from own work,all from bazar,,,,,,,205500,2,3,2,13556211-99ED-C647-B236-C803BDF9FB15,9FEC9B08-0E94-0C43-8059-ADFC969C965D,F,Respondent,0,0,0,0,No,0,13556211-99ED-C647-B236-C803BDF9FB15,6,0,0,,
1357842D-F937-FD44-8C30-5E717E621252,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,1,0,3,3,,3,,1,,1,3,own,1,6,1,1,1,2,1,more,,,,,,,,,1,5,1,1,1,3,1,3,,,,,1,2,1,1,1,1,,,average,1,5,,,1,2,,,1,1,,,,,,,1,non-engine,,,,,1,shared,,,,,1,1,,,,,,,2,6,0,1,,,,,,all from bazar,all from bazar,,,,,,,293650,2,1,1,1357842D-F937-FD44-8C30-5E717E621252,01C186BA-867F-2F4D-8961-A0A8A61C1343,F,Respondent,0,0,0,0,No,0,1357842D-F937-FD44-8C30-5E717E621252,10,21000,2100,,
137FE0EC-DA82-3B41-8EAB-EDF756730257,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,4,1,1,1,0,3,3,,2,,2,,2,1,own,1,0,,,1,5,1,average,1,L,,,1,2,1,2,1,5,1,3,1,3,1,6,1,,,1,,,1,2,1,2,,,average,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,2,1,1,1,1,,,1,0,0,1,1,,,1,,25 percent from own work,all from bazar,,,,,,,388950,2,5,6,137FE0EC-DA82-3B41-8EAB-EDF756730257,E0BD0C58-2FC5-DF4E-86E0-EEABF2928D40,F,Respondent,,,,4000,No,,137FE0EC-DA82-3B41-8EAB-EDF756730257,7,NA,,,
13C71AC6-A236-BE40-94D0-734AB077FE8B,HINDU,,,,1,1,1,,,,,,,,,,,,,,,,,,1,1,4,1,,1,0,3,2,,2,,2,,2,2,own,1,0,1,2,1,3,1,average,,,,,1,2,1,1,1,3,1,3,1,3,1,5,,,,,1,1,1,4,1,1,,,average,,,,,,,,,,,,,,,,,,,,,,,1,shared,1,,,,1,3,1,2,,,,,1,8,0,1,,,,,,25 percent from own work,all from bazar,,,,,,,268850,2,6,4,13C71AC6-A236-BE40-94D0-734AB077FE8B,476E0D6A-74E2-094B-8F25-083AFC5F69A7,F,Respondent,,,,,No,,13C71AC6-A236-BE40-94D0-734AB077FE8B,11,NA,,,
13D85A3A-8BEE-8145-BF71-395EA4605B9C,ISLAM,,1,,1,1,,,,,,1,Can,,,,,,,0,0,,,,,,2,,,1,19,3,3,,3,,1,,1,3,own,,,1,2,,,,,1,S,,,,,,,1,6,1,2,1,3,1,4,,,,,,,1,2,1,1,,,average,1,3,,,,,,,,,,,,,,,,,,,,,1,own,,1,M,,1,3,1,1,,,,,1,0,0,,,,,,,25 percent from own work,all from bazar,,,,,,,160575,2,4,2,13D85A3A-8BEE-8145-BF71-395EA4605B9C,0319BEFA-356D-D74C-B84E-7872C8C4DAB1,F,Respondent,0,0,0,0,No,0,13D85A3A-8BEE-8145-BF71-395EA4605B9C,7,25000,3571.428571,,
1423C99E-F357-3E41-BFA8-AD4C919A66ED,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,1,30,3,3,,3,,1,,1,2,own,1,2,,1,1,2,1,less,1,M,,,1,1,,,1,4,1,3,1,3,1,4,,,,,1,1,1,1,1,2,,,average,1,5,,,,,,,,,,,,,,,,,,,,,1,own,,,,,1,1,1,1,,,,,1,6,20,1,1,,,,,25 percent from own work,all from bazar,,,,1,,,189750,2,3,2,1423C99E-F357-3E41-BFA8-AD4C919A66ED,F885EA62-CFF4-5148-A673-507DA7FA7AB2,F,Respondent,0,0,0,0,Yes,12000,1423C99E-F357-3E41-BFA8-AD4C919A66ED,8,30000,3750,,
146C5E3F-BACD-404C-A670-184E5E9835B2,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,1,,,,,,1,1,,1,100,3,3,,3,,1,,1,3,own,1,4,1,1,1,2,1,less,,,,,1,1,,,1,2,1,2,1,3,,,1,,,1,,,1,1,,,,,average,1,2,,,1,1,,,,,,,,,,,,,,,,,1,own,,1,L,shared,1,1,,,,,,,2,0,0,0,,,1,,,all from bazar,25 percent from own work,,,,,,,155375,2,4,3,146C5E3F-BACD-404C-A670-184E5E9835B2,1E5B09CD-B441-FA46-943C-56930C271E33,F,Respondent,0,0,0,0,No,0,146C5E3F-BACD-404C-A670-184E5E9835B2,5,3000,600,,
14837634-2F57-8E46-BA5C-5D85C943CDCA,ISLAM,1,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,2,,1,1,7,3,3,,3,,1,,1,3,shared,1,2,,,1,1,1,less,1,S,,,1,1,,,1,2,1,1,1,1,1,3,,,,,1,1,,,1,1,,,average,1,14,,,,,,,,,,,,,,,,,,shared,,,1,,,1,M,shared,1,1,,,,,,,2,8,4,5,1,,,1,,75 percent from own work,75 percent from own work,,,,,,,124200,2,4,3,14837634-2F57-8E46-BA5C-5D85C943CDCA,D7BC2E1F-94C1-0C42-9DE5-F60610C3B57C,F,Respondent,,,,,No,,14837634-2F57-8E46-BA5C-5D85C943CDCA,4,NA,,,
157B3B2E-4165-444B-A8BD-23D7B8F3751B,Islam,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,1,5,3,3,,3,,1,,1,3,shared,1,3,1,1,1,2,1,less,,,,,,,,,1,2,1,1,1,2,1,2,,,,,1,1,1,1,,,,,average,1,2,,,,,,,1,1,,,,,,,,,,,,,1,own,,,,,1,1,,,,,,,2,1,0,3,1,,,,,all from bazar,75 percent from own work,,,,,,,190375,1,3,2,157B3B2E-4165-444B-A8BD-23D7B8F3751B,0CAC1751-ECB1-9F40-9138-05037EDACBBB,F,Respondent,0,0,0,0,No,0,157B3B2E-4165-444B-A8BD-23D7B8F3751B,5,17000,3400,,
15B7B4CF-89F5-9C4C-B951-B5C451BF8D73,ISLAM,,1,,1,,,,,,,1,Can,,,,,1,,2,0,,,,,,1,1,1,1,0,3,3,,3,,1,,1,3,own,1,30,,,1,1,1,average,,,,,,,,,1,2,1,1,1,2,,,,,,,1,1,,,1,1,,,less,,,,,1,1,,,,,,,,,,,,,,,,,1,own,,1,M,shared,1,1,,,,,,,3,2,3,1,1,,,,,50 percent from own work,25 percent from own work,,,,,,,133120,1,4,3,15B7B4CF-89F5-9C4C-B951-B5C451BF8D73,C07687E0-B90E-A847-9760-D10D3C3DD5B1,F,Respondent,0,0,0,0,No,0,15B7B4CF-89F5-9C4C-B951-B5C451BF8D73,6,0,0,,
