"id","religion","skilledWork","skilledWorkWhich","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","No_in_hh","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","travel_in_bangladesh","labor_migrant_bari_in_bangladesh","gender","yearOfBirth","ageAtDeath","maritalStatus","mainOccupation","edulevel_years_of_education_values_0to19__blank_is_dont_know","inschool","educationmedium","husband_occupation","husband_years_education","husband_in_school","husband_ed_medium","watchTV_mins_per_month","relocate_MI","bank_vs_micro","institutionloan_vs_other"
"799B0152-F334-AF4F-A160-34CAFD1F0501","ISLAM",1,"TAILORING",1,"all from bazar",619975,11,125000,2,"more",7,0,1,5,20,20,20,20,80,20,120,20,20,14,16,"F",1981,0,2,18,0,"0","0",13,12,"No","Bangla",0,1,0,0
"79AF60A9-321F-7A4B-BA2E-E555F02173B3","ISLAM",0,"",1,"75 percent from own work",320345,11,11666.6666666667,0,"average",6,0,0,10,20,20,5,20,30,60,180,5,20,9,17,"F",1959,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",480,0,0,1
"79D58C76-575C-B442-9E85-9CFCFD4B3548","ISLAM",0,"",2,"all from bazar",199325,6,20000,0,"more",8,0,0,10,20,20,5,5,30,5,180,10,120,4,0,"F",1988,0,2,18,8,"No","Bangla",9,9,"No","Bangla",0,0,0,0
"79F88899-C5B9-AE4B-AD85-C0397BBEF44F","ISLAM",0,"",1,"all from bazar",507975,6,117700,4,"more",6,0,3,20,15,15,2,20,50,10,180,2,10,8,5,"F",1963,0,2,18,5,"No","Bangla",10,10,"No","Bangla",900,0,0,0
"7A7852C1-DF1D-7340-A201-77176D45330D","ISLAM",0,"",1,"50 percent from own work",273275,11,92833.3333333333,6,"average",6,0,2,10,20,20,15,15,15,10,150,15,15,6,12,"F",1946,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,0
"7AB49FCA-DCC1-4747-9289-392999039620","ISLAM",0,"",2,"all from bazar",141525,10,0,2,"less",3,0,0,10,30,30,20,20,60,20,180,20,60,7,3,"F",1957,0,0,18,0,"No","No educaiton",0,3,"No","Bangla",0,0,0,0
"7ABC0F19-C2E4-814C-96D5-875455506820","ISLAM",0,"",1,"all from bazar",187900,5,0,2,"average",3,0,2,5,10,10,5,15,15,1,210,15,15,4,2,"F",1975,0,2,18,0,"No","No educaiton",23,0,"No","No educaiton",7200,0,1,1
"7AC9C9D8-5C25-C14E-A27A-F0338255ACAC","ISLAM",0,"",1,"25 percent from own work",315325,11,9000,1,"average",5,0,0,10,40,40,20,40,40,10,240,10,40,14,13,"F",1964,0,2,18,0,"No","No educaiton",1,9,"No","Bangla",0,0,0,0
"7B51E657-9E5B-4941-BC84-DB0F741B6E1D","ISLAM",0,"",1,"all from bazar",344300,4,12000,0,"more",8,0,0,10,0,120,20,30,60,30,180,20,30,12,16,"F",1955,0,2,18,8,"No","Bangla",0,14,"No","Bangla",1800,1,0,0
"7B89B4E5-34E0-074F-9AB3-44F42890D336","ISLAM",0,"",1,"all from bazar",310125,5,135000,5,"average",6,0,1,10,20,20,20,20,20,60,200,20,20,5,0,"F",1976,0,2,18,5,"No","Bangla",10,5,"No","Bangla",5400,0,0,0
"7BFFC4E7-9B52-0E46-B61F-D7F2746FE6F3","HINDU",1,"Packet Making",4,"all from bazar",151895,7,17500,0,"average",4,0,3,20,30,30,5,30,20,30,150,7,20,10,5,"F",1974,0,2,18,0,"No","No educaiton",9,0,"No","No educaiton",900,0,0,1
"7C034F5D-4751-204B-8F0F-283316E124CB","ISLAM",0,"",1,"all from bazar",278850,11,64000,17,"more",5,0,0,10,30,30,20,15,60,15,300,20,20,7,4,"F",1945,0,2,18,5,"No","Bangla",19,12,"No","Bangla",0,0,0,0
"7C05E7A6-755E-5A43-879B-3180C4F86153","ISLAM",1,"Pati  bona.",1,"all from bazar",244000,4,15000,1,"more",6,0,0,10,40,40,40,40,40,40,180,40,45,5,1,"F",1989,0,2,18,8,"No","Bangla",21,12,"No","Bangla",0,0,0,0
"7C18DDB6-745C-9D43-AAF1-4725D46EF7FE","ISLAM",0,"",1,"50 percent from own work",276990,6,53000,5,"average",3,0,2,10,40,40,7,10,10,15,240,5,15,8,12,"F",1972,0,2,18,0,"0","0",1,0,"0","0",300,0,0,0
"7C99B052-BCB6-8E4F-9418-202B013C17FE","ISLAM",0,"",1,"all from bazar",385350,14,67083.3333333333,6,"less",2,0,2,5,30,30,5,10,30,45,180,10,30,17,6,"F",1956,0,4,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,0
"7D0419E2-7316-384E-8F84-43CC8BBB7C7E","ISLAM",0,"",1,"25 percent from own work",117350,6,11000,1,"less",2,0,0,7,25,25,7,30,30,10,120,10,20,15,1,"F",1990,0,2,18,7,"No","Bangla",4,0,"No","No educaiton",360,1,0,1
"7D065993-CF7A-FD4D-B95B-7E3519952C7E","ISLAM",0,"",1,"all from bazar",235875,5,0,3,"average",5,0,1,10,30,30,5,35,35,2,180,10,575,5,4,"F",1968,0,2,18,0,"0","0",0,0,"0","0",60,0,0,0
"7D4EA2DF-AFDD-494D-AB17-CAA6CDB56488","ISLAM",0,"",2,"50 percent from own work",503200,8,63500,1,"less",6,0,1,10,7,7,10,15,8,10,300,10,10,6,5,"F",1960,0,2,18,5,"No","Bangla",9,0,"0","0",2700,0,0,0
"7D7FC5F1-7456-6741-B65B-66E127A907ED","ISLAM",0,"",1,"25 percent from own work",261500,8,13166.6666666667,2,"less",5,0,3,20,60,60,30,30,90,30,180,30,30,8,22,"F",1976,0,2,18,8,"No","Bangla",2,0,"No","No educaiton",1800,1,0,0
"7DCADCA6-AAF8-524B-9E1D-2E2D265FF917","ISLAM",0,"",4,"all from bazar",100450,5,6000,0,"less",1,0,0,10,30,30,7,30,30,10,150,8,30,6,2,"F",1986,0,2,18,1,"No","Bangla",4,7,"No","Bangla",0,1,0,1
"7DFF7C48-C869-4B4B-A8CB-EF51275BC57B","ISLAM",0,"",1,"all from bazar",235350,6,52000,3,"less",3,0,2,10,10,10,7,15,20,10,180,10,20,22,0,"F",1970,0,2,18,0,"No","No educaiton",23,8,"No","Bangla",54000,0,0,1
"7E3438C4-34A8-5148-8709-446457D5EE5F","ISLAM",0,"",1,"all from bazar",61040,4,12000,1,"less",3,0,2,5,10,10,5,5,90,10,150,5,5,14,9,"F",1976,0,2,18,9,"No","Bangla",10,6,"No","Aliya Madrassa",9000,1,0,0
"7E9333F4-CD48-9D42-A9D9-323713A8068B","ISLAM",0,"",1,"75 percent from own work",270090,11,57500,7,"average",10,0,1,10,45,45,5,20,20,20,120,5,20,14,8,"F",1957,0,2,18,2,"No","Bangla",1,3,"No","Bangla",0,0,0,0
"7F47BA24-E572-5249-9197-96B5E60DDC51","ISLAM",0,"",1,"75 percent from own work",247925,7,12850,1,"less",3,0,1,5,30,30,5,30,30,30,300,5,30,4,2,"F",1979,0,2,18,7,"No","Bangla",2,4,"No","Bangla",0,1,0,0
"7F635F6E-D231-9B4E-80E8-D20F5056F84F","ISLAM",0,"",1,"all from bazar",318550,4,30000,2,"average",5,0,1,5,15,15,5,15,15,2,180,2,15,15,2,"F",1980,0,2,18,0,"0","0",10,0,"0","0",0,0,0,0
"7FC6D891-7663-6241-99CD-3A9FFEA77A10","ISLAM",0,"",1,"all from bazar",380740,10,26500,9,"average",8,0,2,10,10,10,5,30,60,5,180,10,10,11,30,"F",1968,0,4,18,0,"No","No educaiton",9,8,"No","Bangla",300,0,1,1
"7FE65721-9BDA-394C-BEE2-06253E55802C","ISLAM",0,"",4,"25 percent from own work",205325,9,37000,1,"less",2,0,0,5,20,20,10,25,25,10,240,10,25,1,3,"F",1953,0,2,18,0,"No","No educaiton",2,0,"0","0",0,0,0,1
"80AB2370-7958-ED4D-AE93-A0A1C51208A9","ISLAM",0,"",1,"75 percent from own work",367780,14,26250,4,"average",6,0,0,10,0,120,10,60,120,120,240,10,60,4,1,"F",1952,0,2,18,0,"0","0",1,0,"0","0",0,0,0,0
"80BF8D40-62CA-A54A-BDAB-9DEB044B89CC","ISLAM",0,"",2,"all from bazar",243825,5,5833.33333333333,3,"less",5,0,0,30,60,120,5,120,120,45,360,60,60,2,0,"F",1968,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",300,0,0,1
"815D87E8-B730-1245-B16F-1FF89BD1A87B","ISLAM",0,"",1,"75 percent from own work",310520,5,24000,0,"average",8,0,0,20,30,30,5,5,60,1,120,5,60,6,10,"F",1979,0,2,18,0,"0","0",1,10,"No","Bangla",1800,1,0,1
"82B9DFEA-4F13-BF4B-AB7D-B3D4B8989F4D","ISLAM",0,"",1,"50 percent from own work",198050,8,5600,1,"less",3,0,0,15,30,30,10,30,30,90,240,30,90,5,8,"F",1979,0,2,18,5,"No","Bangla",4,0,"No","No educaiton",0,0,0,1
"82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95","ISLAM",0,"",2,"all from bazar",157850,7,23500,4,"average",3,0,0,10,20,20,5,3,30,60,240,10,30,12,5,"F",1969,0,2,18,0,"No","No educaiton",12,0,"No","No educaiton",0,0,0,0
"83062945-6A0F-A047-8071-D28F2C5DE9FC","HINDU",0,"",2,"all from bazar",73280,4,18300,0,"more",5,0,0,15,30,90,20,30,20,20,180,20,60,4,3,"F",1970,0,2,18,5,"No","Bangla",12,9,"No","Bangla",0,0,0,1
"836ADAA9-DA89-664B-91D4-68627871A702","ISLAM",1,"SHELAI KAZ",1,"75 percent from own work",376025,7,14166.6666666667,3,"average",4,0,4,5,35,35,5,35,35,60,180,5,35,3,5,"F",1970,0,2,10,10,"No","Aliya Madrassa",2,0,"0","0",0,0,1,1
"839D048C-D381-F848-B938-8067707003CF","ISLAM",0,"",1,"50 percent from own work",239840,7,32100,3,"less",5,0,4,20,30,30,15,30,30,10,210,15,30,11,9,"F",1960,0,2,18,2,"No","Bangla",4,1,"No","Don't know",30,0,0,0
"84318764-10C5-8C4E-ADCB-C2242DA7BBB5","ISLAM",1,"PATI, MOILLA.",1,"all from bazar",275365,5,70000,1,"average",7,0,1,10,30,30,5,10,60,5,180,10,10,20,5,"F",1980,0,2,18,0,"0","0",10,8,"No","Bangla",5400,1,0,0
"859C3B25-6337-4643-B512-5C3D20423811","ISLAM",0,"",1,"all from bazar",186300,6,13150,2,"average",2,0,0,15,30,30,15,30,90,120,300,15,30,2,15,"F",1964,0,2,18,1,"No","Bangla",23,0,"0","0",0,1,0,1
"86C18C95-F128-AE49-9AB6-DB5B2A5A7E03","HINDU",0,"",1,"all from bazar",334800,8,20000,1,"more",7,0,0,10,15,15,10,15,15,15,240,5,15,11,0,"F",1976,0,2,18,3,"No","Bangla",5,5,"No","Bangla",0,0,0,1
"874F1636-4144-0648-B5DB-F3F8C5189107","ISLAM",0,"",1,"all from bazar",483695,14,98677,12,"average",5,0,2,10,30,30,10,15,60,2,180,10,10,6,15,"F",1960,0,2,18,9,"No","Bangla",0,10,"No","Bangla",0,0,0,0
"87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A","ISLAM",0,"",3,"25 percent from own work",265275,17,32000,2,"less",5,0,0,10,40,40,10,50,60,30,210,15,40,15,0,"F",1947,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,0
"882467AA-61F3-2743-83E3-ACD1D2A7163C","ISLAM",0,"",1,"all from bazar",245725,5,16000,5,"less",5,0,2,10,10,10,10,15,15,30,240,10,10,11,7,"F",1952,0,4,18,0,"No","No educaiton",10,0,"No","No educaiton",1800,0,1,1
"88601EFF-A389-2D47-876B-E1A4403C0664","ISLAM",1,"TAILORING WORK",1,"50 percent from own work",228675,4,9333.33333333333,1,"average",5,0,0,10,20,20,30,30,30,30,180,30,30,12,23,"F",1984,0,2,18,6,"No","Bangla",10,0,"No","No educaiton",900,1,0,1
"88A46981-7CC6-894D-93DD-1E214AD3B73A","ISLAM",1,"PATI,TAILORING",1,"all from bazar",169850,4,10000,4,"less",3,0,1,30,0,60,30,30,120,60,150,30,60,5,14,"F",1969,0,2,18,2,"No","Bangla",10,0,"No","No educaiton",240,1,0,0
"88C6F20B-8C37-6B49-B866-76DDD6ED82B3","ISLAM",0,"",2,"all from bazar",228500,10,15000,4,"less",3,0,2,10,30,30,5,10,15,7,150,10,30,3,2,"F",1946,0,4,18,0,"No","No educaiton",1,0,"No","No educaiton",900,0,0,0
"898E2891-929D-5F47-BE9C-F5E2B39BADE9","ISLAM",0,"",1,"75 percent from own work",214500,8,29500,2,"less",4,0,1,10,0,60,5,30,60,80,180,5,60,8,1,"F",1985,0,2,18,8,"No","Bangla",10,9,"No","Bangla",3600,0,0,0
"89C5F7C7-6F1A-B04B-AF8F-C50A254F4E61","HINDU",0,"",1,"25 percent from own work",402575,8,10000,4,"average",5,0,2,10,30,30,20,30,50,5,180,30,30,6,5,"F",1963,0,2,18,0,"No","No educaiton",0,0,"0","0",4500,0,0,0
"8A3A2023-A8A1-9843-A772-747087F709CB","ISLAM",0,"",1,"50 percent from own work",391760,15,132166.666666667,5,"average",4,0,2,5,0,60,5,40,60,20,180,5,60,4,1,"F",1956,0,2,18,3,"No","Bangla",1,3,"No","Bangla",3600,0,0,0
"8A6C8FF9-EC6C-BF4B-85C6-7F1BD9AACFA0","HINDU",0,"",1,"25 percent from own work",203800,5,20000,2,"average",2,0,0,2,20,20,2,2,40,2,90,2,30,6,0,"F",1972,0,2,18,3,"No","Bangla",9,6,"No","Bangla",1800,0,0,0
"8A9A4E6D-708A-1F41-A33A-D9B0225CE1C6","HINDU",1,"Pati bona",6,"all from bazar",90025,5,950,0,"average",2,0,0,30,45,45,10,45,45,45,230,45,45,9,4,"F",1983,0,4,7,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,0
"8B68C29C-4E5E-234F-8C86-BA5093308138","ISLAM",0,"",1,"all from bazar",223225,5,35000,2,"more",6,0,1,5,30,30,2,30,30,15,240,10,30,12,17,"F",1976,0,2,18,12,"No","Bangla",10,10,"No","Bangla",1800,1,0,0
"8B86B2D6-52EE-DA40-86B8-406F883BDDD1","ISLAM",0,"",1,"all from bazar",263900,9,10000,3,"less",6,0,1,20,30,90,10,20,30,2,180,20,30,16,2,"F",1962,0,2,18,0,"No","No educaiton",4,0,"No","No educaiton",5400,0,0,0
"8BC56FCE-D5A1-7044-A160-F4AA3DA56C04","ISLAM",0,"",1,"all from bazar",480415,6,25000,2,"less",6,0,1,15,30,30,5,30,30,10,240,30,30,15,7,"F",1989,0,2,18,8,"No","Bangla",9,10,"No","Bangla",900,1,0,0
"8C164BD0-5F07-7A4D-A6D4-A9A154F00F97","ISLAM",0,"",1,"all from bazar",181390,11,11500,9,"average",6,0,2,20,45,45,5,20,20,20,180,5,45,11,14,"F",1946,0,2,18,0,"No","No educaiton",0,5,"No","Bangla",0,0,0,1
"8C3DC676-D0BE-374E-8B89-FF94C5ACB9E6","HINDU",0,"",1,"all from bazar",249850,4,10000,2,"less",5,0,0,5,10,10,10,10,45,15,180,10,10,9,0,"F",1979,0,2,18,9,"No","Bangla",9,10,"No","Bangla",3600,1,0,0
"8CA3C34C-29C2-A648-9FF1-F525430B7C5E","ISLAM",0,"",1,"all from bazar",237965,10,30500,11,"average",6,0,0,10,20,20,10,30,30,30,150,10,30,6,1,"F",1950,0,2,18,0,"No","No educaiton",0,8,"No","Bangla",0,0,0,0
"8CDAEE8C-2A5D-4A48-8BCB-C87945D29098","ISLAM",1,"JUTA MATE",2,"all from bazar",249150,5,4500,2,"average",5,0,2,5,10,10,10,10,30,3,180,10,10,14,32,"F",1985,0,2,18,10,"No","Aliya Madrassa",10,10,"No","Bangla",3600,1,0,0
"8D733320-B148-2543-A810-01209D9B5799","ISLAM",1,"PATI",1,"all from bazar",213950,11,45000,10,"more",6,0,1,20,30,30,10,10,25,5,150,25,30,3,18,"F",1956,0,4,18,0,"No","No educaiton",1,0,"No","No educaiton",600,0,0,0
"8DBFB9A6-3F49-A747-B071-340278A62C28","ISLAM",1,"craft wook by bamboo",1,"25 percent from own work",199625,3,35375,2,"less",4,2,1,5,25,25,3,25,25,35,210,3,25,8,2,"F",1981,0,2,18,10,"No","Bangla",10,8,"No","Bangla",0,1,0,0
"8DCDB599-89E5-A547-9C9F-B7A463315D72","ISLAM",0,"",1,"all from bazar",264110,14,33000,14,"average",5,0,3,10,30,30,10,40,45,90,300,10,90,15,11,"F",1950,0,2,18,1,"No","Don't know",0,7,"No","Bangla",900,0,0,0
"8DDF7D0A-CFBE-944F-9570-E541D0A2B307","ISLAM",0,"",1,"75 percent from own work",373600,12,117000,10,"average",6,0,2,5,10,10,5,30,30,10,240,8,10,12,2,"F",1952,0,4,18,3,"No","Bangla",10,5,"No","Bangla",0,0,0,0
"8DE7C8F0-AE3D-5440-BBDA-2895F89A419A","ISLAM",0,"",4,"all from bazar",47830,5,4766.66666666667,0,"average",3,0,0,10,0,60,10,60,60,30,240,10,60,3,2,"F",1985,0,2,18,5,"No","Bangla",4,0,"0","0",0,1,0,0
"8E36F232-9622-B644-B643-8FE5A1CB6ED9","ISLAM",0,"",1,"all from bazar",59655,8,70000,5,"average",6,0,2,10,50,50,5,30,20,120,300,5,30,17,4,"F",1958,0,4,18,0,"No","No educaiton",9,0,"No","No educaiton",0,0,0,0
"8E430913-B4AC-0144-91D6-A94AF4F4D114","ISLAM",0,"",1,"all from bazar",243750,6,20000,11,"less",3,1,0,10,5,5,2,5,60,10,180,5,5,19,1,"F",1961,0,2,9,0,"No","Bangla",0,8,"No","Bangla",900,0,0,0
"8E98DECE-6A06-7942-ABD3-4B8E7D7D0A3A","ISLAM",0,"",1,"all from bazar",246975,5,50000,1,"more",5,0,1,10,0,60,5,30,60,5,240,5,30,5,7,"F",1989,0,2,18,8,"No","Bangla",4,3,"No","Bangla",1800,1,0,0
"8F75043F-7393-7E4D-BD64-D97CC21B6778","ISLAM",1,"Tailor",3,"all from bazar",73895,4,0,0,"less",1,0,0,15,20,20,10,20,40,5,300,20,30,7,8,"F",1990,0,2,18,5,"No","Bangla",1,0,"No","No educaiton",5400,1,0,0
"90FC622F-EFE7-D846-9B11-209229D983B9","ISLAM",0,"",2,"all from bazar",165195,4,23600,2,"average",4,0,0,2,10,10,5,15,2,3,210,10,30,10,0,"F",1975,0,2,10,8,"No","Bangla",12,8,"No","Bangla",54000,0,1,1
"9117DE62-5EDD-0846-878A-1343D29E5D58","ISLAM",0,"",1,"75 percent from own work",273925,14,47333.3333333333,6,"average",5,0,0,7,25,25,10,30,30,120,240,10,30,15,1,"F",1948,0,4,18,0,"No","No educaiton",10,10,"No","Bangla",0,0,0,0
"9137203F-F909-484B-B86F-46EC2A4F8794","ISLAM",0,"",1,"all from bazar",60545,7,16140,1,"less",3,0,0,15,30,30,30,30,60,30,210,30,30,3,6,"F",1987,0,2,18,5,"No","Bangla",9,0,"No","No educaiton",0,1,1,1
"91D2A274-E6DB-484A-8EB7-98E510F3A541","ISLAM",0,"",1,"all from bazar",186300,6,27150,2,"more",4,0,1,10,30,30,15,30,90,90,240,10,30,12,1,"F",1988,0,2,18,8,"No","Bangla",10,12,"No","Bangla",1800,1,0,1
"925D7231-5EF7-2E47-A7CA-ADD32D79E71B","ISLAM",1,"PATI",2,"25 percent from own work",127675,6,5683.33333333333,3,"less",4,0,0,5,20,20,5,5,40,5,150,5,5,5,7,"F",1973,0,2,18,0,"No","No educaiton",2,0,"0","0",0,0,0,0
"92A45E13-52EB-EB44-BCF2-10C36A932D57","HINDU",1,"Kula  bona.",2,"all from bazar",115137,8,10600,0,"average",3,0,0,15,30,30,5,10,80,5,90,5,10,8,3,"F",1969,0,2,7,0,"No","No educaiton",7,0,"No","No educaiton",0,0,0,1
"92E1BD38-1A44-3842-B964-26DC39D02BED","ISLAM",1,"WEAVING MAET, DULA BUNA,,CHALUN BUNA.",1,"75 percent from own work",320200,7,82666.6666666667,5,"more",6,0,2,5,0,60,5,60,60,30,180,30,90,13,2,"F",1968,0,2,18,0,"0","0",13,9,"No","Bangla",0,0,0,0
"937E96E9-8231-A046-B5CA-E33F1524E79D","ISLAM",0,"",1,"50 percent from own work",128925,10,25666.6666666667,7,"less",5,0,4,5,30,30,25,90,90,90,300,25,30,3,7,"F",1959,0,2,18,0,"No","No educaiton",9,4,"No","Bangla",0,0,0,0
"9389AAAB-DC3B-8444-B2DC-228D52AA2799","ISLAM",1,"PATI,MOYLLA,KHACHA,DULA",1,"25 percent from own work",318365,11,81866.6666666667,7,"average",4,0,1,10,10,10,10,10,60,10,150,10,10,20,8,"F",1960,0,4,18,5,"No","Bangla",0,14,"No","Bangla",0,0,0,0
"93EA32E7-EC93-D34E-BD8A-1CC7452C2071","ISLAM",1,"WEAVING MATE.",1,"25 percent from own work",388250,6,52083.3333333333,7,"average",5,0,1,30,60,60,10,30,60,30,300,30,60,12,21,"F",1968,0,2,18,7,"No","Bangla",1,3,"No","Bangla",600,1,0,0
"93EF9B39-F3F9-3742-8CE7-B34980BB3DB0","ISLAM",0,"",1,"50 percent from own work",235150,5,22333.3333333333,0,"average",6,1,1,10,30,30,5,5,15,5,180,5,15,6,6,"F",1971,0,2,18,0,"0","0",9,5,"No","Bangla",0,0,0,1
"93F2C2CE-731C-234B-BF83-8F84A68FDF47","HINDU",0,"",2,"all from bazar",123775,4,10500,0,"less",3,0,1,15,15,15,15,15,45,0,150,15,25,6,21,"F",1990,0,2,18,5,"No","Bangla",12,6,"No","Bangla",3600,1,0,0
"94097802-7F34-CD49-80D3-83964AABBA30","",1,"Pati and pakha",1,"25 percent from own work",119725,5,10500,0,"less",6,0,0,10,30,30,40,40,40,50,180,30,30,10,0,"F",1981,0,2,18,4,"No","Bangla",2,5,"No","Bangla",0,0,0,0
"94953858-2C27-9F45-8B66-B0648FD1FF73","ISLAM",0,"",1,"75 percent from own work",282810,6,26966.6666666667,2,"average",6,0,0,10,30,30,10,10,80,20,180,10,10,8,10,"F",1973,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",54000,0,0,1
"94D3540E-0E2F-214B-A7DD-B3D0F913EC65","ISLAM",1,"PATI, QUILT,DALA, CHALUN",1,"25 percent from own work",207550,5,24098.3333333333,4,"average",4,0,0,7,15,15,7,20,60,20,180,17,17,8,10,"F",1974,0,2,18,5,"No","Bangla",9,0,"No","Bangla",0,0,0,1
"9566EEFC-7203-E241-94FD-361B7963A519","ISLAM",1,"TAILOR",3,"25 percent from own work",152400,8,10300,3,"less",1,0,2,20,30,30,5,60,40,30,240,15,30,6,0,"F",1961,0,4,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,0
"95BFF550-4297-8440-A89E-D751378BD9F9","ISLAM",0,"",2,"all from bazar",116950,6,23000,6,"less",4,0,0,5,50,50,20,50,50,60,210,30,50,19,1,"F",1958,0,4,18,0,"No","No educaiton",10,0,"No","No educaiton",0,0,0,0
"95FF4C13-4124-FF4D-A836-3CCE15123403","HINDU",1,"Chai banano.",2,"all from bazar",123910,4,8300,0,"average",2,0,0,30,0,60,30,30,60,20,150,30,30,8,0,"F",1982,0,2,9,0,"No","No educaiton",9,8,"No","Bangla",0,0,1,1
"96BB5D3E-CBA0-6B4D-A7F6-0570690EE44D","ISLAM",0,"",1,"all from bazar",396215,9,70000,6,"less",7,0,0,20,10,10,20,10,10,20,120,20,20,32,1,"F",1955,0,2,18,0,"No","No educaiton",0,5,"No","Bangla",120,0,0,0
"96BB5D3E-CBA0-6B4D-A7F6-0570690EE44D","ISLAM",0,"",1,"all from bazar",396215,9,70000,6,"less",7,0,0,20,10,10,20,10,10,20,120,20,20,32,1,"F",1955,0,2,18,0,"No","No educaiton",18,8,"No","Bangla",120,0,0,0
"9722AC11-0EE9-FC40-BD69-6F555FD22957","ISLAM",1,"Craft wok by bamboo",1,"25 percent from own work",231400,9,17500,10,"average",6,0,2,10,30,30,10,30,30,30,180,10,30,14,21,"F",1950,0,2,18,5,"No","Bangla",0,9,"No","Bangla",0,0,0,0
"9736F99D-AF56-3C41-A619-A7726890C8CD","ISLAM",0,"",3,"all from bazar",29570,4,100,0,"less",2,0,0,2,30,30,60,60,60,60,120,30,30,0,0,"F",1979,0,2,18,0,"No","No educaiton",0,4,"No","Bangla",0,1,0,0
"97906852-7EF3-FB45-A9BC-D3B802FF9D22","ISLAM",0,"",1,"all from bazar",150500,11,31000,10,"more",7,0,0,20,20,20,15,15,35,45,50,15,15,15,12,"F",1958,0,2,18,7,"No","Bangla",10,10,"No","Bangla",0,0,0,1
"989A4DF3-3F0A-FA48-A3E9-838045E262EB","ISLAM",0,"",3,"all from bazar",150425,6,15000,2,"average",3,0,0,10,5,5,30,30,5,30,240,5,30,8,5,"F",1964,0,2,18,3,"No","Bangla",10,0,"No","No educaiton",0,1,0,0
"99398C36-252E-B945-9525-F941EEA9644B","ISLAM",0,"",2,"all from bazar",251350,8,2000,0,"average",3,0,0,10,10,10,20,30,60,60,240,10,20,6,4,"F",1956,0,4,18,2,"No","Bangla",1,3,"No","Bangla",1800,0,0,0
"99416EC7-6A05-A347-BC4A-262B97816684","ISLAM",0,"",1,"all from bazar",282875,10,70000,2,"more",9,2,3,5,10,10,5,45,45,60,180,5,5,14,9,"F",1956,0,4,18,0,"No","No educaiton",10,0,"No","No educaiton",0,0,0,0
"995EBB19-3414-B748-BD99-CF13BC506186","ISLAM",1,"HAND CRAFT",1,"25 percent from own work",189195,4,21016.6666666667,2,"less",4,0,3,10,20,20,10,30,30,5,240,3,30,6,8,"F",1961,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,0,1
"9A229861-864D-9647-A256-3E0A5AE46DD0","ISLAM",1,"Craft wok by bamboo",1,"50 percent from own work",401065,6,42000,1,"less",5,0,1,10,0,60,25,60,60,70,180,0,60,11,5,"F",1988,0,2,18,12,"No","Bangla",1,8,"No","Bangla",150,1,0,0
"9A2BA584-6555-414D-9375-2BCDAFB2FE58","ISLAM",0,"",1,"all from bazar",244845,10,26100,1,"less",3,0,0,10,30,30,15,30,30,30,300,15,30,7,1,"F",1986,0,2,18,2,"No","Bangla",23,3,"No","Bangla",0,1,1,1
"9A57A11E-E1EE-AB49-978A-AF9101DFBCEC","ISLAM",0,"",1,"all from bazar",69110,7,9000,2,"less",3,0,0,20,45,45,30,30,30,30,180,30,30,2,7,"F",1970,0,2,18,0,"No","No educaiton",9,3,"No","Bangla",0,0,0,1
"9A79D7C7-C1C4-2541-B378-0DA7F87004C8","ISLAM",0,"",1,"all from bazar",252700,11,31000,12,"less",3,0,3,10,20,20,5,30,30,40,180,10,40,11,2,"F",1950,0,4,18,0,"No","No educaiton",10,0,"No","No educaiton",0,0,0,0
"9B6BCF60-CCF9-4D48-857E-5B383D85CE89","HINDU",1,"PATI",1,"all from bazar",632925,8,35000,1,"more",6,0,2,10,30,30,10,10,10,5,120,5,10,14,24,"F",1968,0,2,18,5,"No","Bangla",9,7,"No","Bangla",1800,0,0,1
"9BFC144D-EE40-814A-9375-451D1F42D091","ISLAM",1,"Tailor, Pati bona",1,"50 percent from own work",141455,6,2000,0,"DK",7,0,0,5,30,30,10,10,30,60,180,10,10,2,3,"F",1971,0,3,7,0,"No","Bangla",0,0,"No","Don't know",900,0,0,1
"9C70B075-F41A-2448-8A47-432E638507FB","ISLAM",1,"PATI",2,"50 percent from own work",203725,12,42833.3333333333,5,"average",3,0,0,5,30,30,5,20,120,30,120,15,15,4,14,"F",1960,0,4,18,0,"0","0",1,1,"No","Bangla",0,1,0,0
