id_Questionaire,id,gender,yearOfBirth,ageAtDeath,yearsSinceDeath,yearOfDeath,maritalStatus,relationToRespondent,relationOther,orderOfBirth,residentOfRespondentHousehold,location,laborMigrantNow,laborMigrantPast,spouseLaborMigrantNow,spouseLaborMigrantPast,numberOfSons,numberOfDaughters,educationMedium,education,educationOfSpouse,mainOccupation,otherOccupation1,otherOccupation2,otherOccupationNote,ageBeganWorkingFullTime,incomeTotalMonthly,incomeYearlyCrops,incomeMonthlyRentsInvestments,incomeMonthlyPension,remittance,incomeMonthlyRemittance,mainOccupationSpouse,unmarried,marriageMadeArranged,marriageMadeArrangedLove,marriageMadeLove,marriageMadeRegistry,marriageMadeOther,kabinAmount,kabinStatus,kabinPaidTaka,kabinPaidJewelry,kabinPaidLand,kabinPaidOther,kabinPaidNA,kabinPaidMarriageAt,kabinPaidMarriageAfter,kabinPaidMarriageNA,weddingExpenses
048AA5B0-AA47-6B41-A1D1-050BB85D70FD,D009BFFE-559F-024C-A9F8-44A87CC1C1D8,F,2015,,,,1,Other,GRAND DAUGHTER,,1,,,,,,0,0,6,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
04953CAB-14FB-2A44-8AAB-9348634CE657,32152AF7-1530-F64E-B3A7-CC3D4D51860D,M,1997,,,,1,Child,,2,,1,,,,,0,0,1,11/77,NA,20,,,,,,,,,No,,0,1,,,,,,,,,,,,,,,,
04953CAB-14FB-2A44-8AAB-9348634CE657,8FC87B16-D899-EE41-A1F9-DF196758013E,M,1966,,,,2,Husband,,,1,4,1,1,,,,,1,8,,9,,,,46,25000,,,,No,,,,,,,,,,,,,,,,,,,
04953CAB-14FB-2A44-8AAB-9348634CE657,9DCA9124-A189-2644-8352-AE430C316DFB,M,2002,,,,1,Child,,3,,1,,,,,0,0,1,9/77,NA,20,,,,,,,,,No,,0,1,,,,,,,,,,,,,,,,
04953CAB-14FB-2A44-8AAB-9348634CE657,E877078D-5894-D442-AEE1-BC9DDEEDEEA0,F,1972,,,,2,Respondent,,,1,1,,,,,,,1,7,,18,,,,,,,,,No,,,,1,,,,,0,na,,,,,1,,,1,bride
04953CAB-14FB-2A44-8AAB-9348634CE657,FA0D0F74-434C-934E-A95F-CC06842C4D4A,M,1993,,,,1,Child,,1,,4,,,,,0,0,1,14/77,NA,20,,,,,,,,,No,,0,1,,,,,,,,,,,,,,,,
0542540B-4CD8-0547-8B67-9916E3E1102F,06159B49-B96C-534C-B259-F7C56F85FA0D,F,1940,,,,4,Other,SHASURI,,1,,,,,,2,3,6,00,,0,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
0542540B-4CD8-0547-8B67-9916E3E1102F,5308E35E-40FE-5842-93BF-8DD64E283B2E,F,1974,,,,2,Respondent,,,1,1,,,,,,,1,01,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,0,Partly Paid,,1,,,,1,,,bride
0542540B-4CD8-0547-8B67-9916E3E1102F,5C5C3998-1D09-2E4E-AB57-A598B67CA59E,M,1970,0,0,,2,Husband,,,1,1,,,,,,,6,00,,2,0,0,,10,8000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
0542540B-4CD8-0547-8B67-9916E3E1102F,ACD1D0EA-F54E-0647-8E82-95958F53D9E3,M,1997,0,0,,1,Child,,2,,2,,,1,,0,0,1,07,NA,10,0,0,,19,24000,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
0542540B-4CD8-0547-8B67-9916E3E1102F,C04D05C8-D07B-DC4F-96AC-4DCD11508552,M,2003,0,0,,1,Child,,3,1,1,,,1,,0,0,1,7/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
0542540B-4CD8-0547-8B67-9916E3E1102F,CD5CD335-E82A-0543-87FF-03009957C7FF,F,1993,0,0,,2,Child,,1,,2,,,1,,1,0,1,08,05,18,0,0,,0,0,0,0,0,No,0,12,,1,,,,,100000,Partly Paid,,1,,,,1,,,groom
05973754-27A6-1E4F-96B5-1AD53A56B667,13716A7E-C7B7-C141-B19D-59BE08B1A10C,F,2000,,,,1,Child,,3,1,1,,,,,,,1,10,NA,20,,,,,,,,,No,,0,1,,,,,,,,,,,,,,,,
05973754-27A6-1E4F-96B5-1AD53A56B667,2340D6C0-5DDC-8040-8C47-BEBE4BFB9076,M,1994,,,,1,Child,,2,,5,1,,,,,,1,10,NA,10,,,,23,20000,,,,No,,0,1,,,,,,,,,,,,,,,,
05973754-27A6-1E4F-96B5-1AD53A56B667,948B7A17-087D-8A4E-B456-9E84017319D6,M,1993,,,,1,Child,,1,,5,1,1,,,,,1,5,NA,10,,,,24,20000,,,,No,,0,1,,,,,,,,,,,,,,,,
05973754-27A6-1E4F-96B5-1AD53A56B667,CACBB90A-DC9F-E948-BED6-60318A494ABD,F,1969,,,,2,Respondent,,,1,1,,,,,,,1,12,,10,,,,18,27000,,,,No,,,,1,,,,,0,Partly Paid,,1,,1,,1,,,bride
05973754-27A6-1E4F-96B5-1AD53A56B667,E5F3CC59-280B-DC48-8425-C6AF19B512E4,M,1960,,,,2,Husband,,,1,1,,,,,,,1,12,,9,,,,17,35000,,,,Yes,40000,,,,,,,,,,,,,,,,,,
05C58388-D7A4-6843-B3F1-C8F975C3D744,1B342BAC-55BA-FE4D-A322-78070BEA4E8C,F,2001,,,,1,Child,,1,1,1,,,,,0,0,1,11/77,NA,20,,,,,,,,,No,,0,1,,,,,,,,,,,,,,,,
05C58388-D7A4-6843-B3F1-C8F975C3D744,4E1083A8-0DD0-B647-B3DE-7850968B85C2,F,2011,,,,1,Child,,3,1,1,,,,,0,0,1,1/77,NA,20,,,,,,,,,No,,0,1,,,,,,,,,,,,,,,,
05C58388-D7A4-6843-B3F1-C8F975C3D744,6BF0F701-1A11-E045-A441-DA458712848B,M,1971,,,,2,Husband,,,1,4,1,1,,,,,1,14,,10,,,,40,6000,3500,,,No,,,,,,,,,,,,,,,,,,,
05C58388-D7A4-6843-B3F1-C8F975C3D744,8A89E6A6-0EA3-1146-9B7B-249F1C692ACF,F,2006,,,,1,Child,,2,1,1,,,,,0,0,1,5/77,NA,20,,,,,,,,,No,,0,1,,,,,,,,,,,,,,,,
05C58388-D7A4-6843-B3F1-C8F975C3D744,AB366D83-44C6-AA45-8EA3-9A5FF63FA6F2,F,1980,,,,2,Respondent,,,1,1,,,,,,,1,10,,18,,,,,,,,,No,,,,1,,,,,0,,,,,,1,,,1,bride
05C58388-D7A4-6843-B3F1-C8F975C3D744,C0E473C4-DDD5-B947-8737-0B9A296AF547,F,1953,,,,4,Other,Mother in law,,1,,,,,,2,2,1,1,,18,,,,,,,,,No,,9,,,,,,,,,,,,,,,,,
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,0904FADB-67F4-5349-BCFB-3E1A19599E72,F,2010,,,,1,Other,G. Daughter,,1,,,,,,0,0,1,1/77,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,3C0E7682-E1F3-DC46-A224-013649622E91,M,2005,,,,1,Other,G. Son,,1,,,,,,0,0,1,5/77,,20,0,0,,0,0,0,0,100,No,0,0,,,,,,,,,,,,,,,,,
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,3CFFEF28-72BD-9649-8F3B-CFC9632B85E1,M,1986,0,0,,2,Child,,6,,4,1,1,,,0,0,1,16,10,10,0,0,,27,0,0,0,0,No,0,20,,1,,,,,300000,Not Paid,,,,,1,,,1,groom
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,434F3C26-788B-5640-8C4B-3FB5E8A542B6,F,1982,,,,2,Other,Daughter in law,,1,,,,,,1,1,1,1,,18,0,0,,0,0,0,0,0,Yes,10000,10,,,,,,,,,,,,,,,,,
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,670DD69E-00A9-AF47-9991-B03C28D6A9F8,M,1969,0,48,1969,,Child,,1,,,,,,,0,0,0,-,NA,0,0,0,DEAD,0,0,0,0,0,-,0,0,,,,,,,0,,,,,,,,,,
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,6C556329-E89B-874B-B0D8-011D756952E2,M,1943,0,0,,2,Husband,,,1,1,,,,,,,1,5,,1,0,0,,40,0,25000,0,500,No,0,,,,,,,,,,,,,,,,,,
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,8A5802A4-9380-BC4B-B21C-1760DF690462,M,1970,0,0,,2,Child,,2,,5,1,1,,,1,1,1,5,1,10,0,0,,25,0,0,0,0,No,0,18,,1,,,,,0,Not Paid,,,,,1,,,1,equal
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,98C53990-64DC-C844-9CFA-2D84212C3679,F,1974,0,0,,2,Child,,3,,4,,,1,1,6,1,1,2,1,18,0,0,,0,0,0,0,0,No,0,23,,1,,,,,25000,Not Paid,,,,,1,,,1,bride
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,BFD08A2C-759C-EA48-9460-97308DCB349B,M,1988,1,29,1988,,Child,,7,,,,,,,0,0,0,-,NA,0,0,0,DEAD,0,0,0,0,0,-,0,0,1,,,,,,0,,,,,,,,,,
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,CFED592D-CDAC-984D-B23C-C4395B73B871,M,1979,0,0,,2,Child,,4,,2,,1,,,1,1,1,4,5,4,0,0,,20,10000,0,0,0,No,0,18,,1,,,,,0,NA,,,,,1,,,1,bride
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,D2451740-DA22-5F49-A687-87C37B61D940,F,1951,,,,2,Respondent,,,1,1,,,,,,,6,0,,18,0,0,,0,0,0,0,0,Yes,5000,,,1,,,,,500,Partly Paid,,1,,,,1,,,groom
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,F2A1DE23-9B2C-2143-A116-29F5E0603C8D,M,1982,0,0,,2,Child,,5,,3,1,1,,,1,0,1,10,8,10,0,0,,22,5000,0,0,0,NO,0,18,,1,,,,,200000,Not Paid,,,,,1,,,1,groom
074D35F8-C3D8-1D4F-BCA2-A3BB1E97E4EE,FCC75491-DA6D-8041-BEB1-08AA21C123BA,M,1991,0,0,,1,Child,,8,,4,1,1,,,0,0,1,3,NA,10,0,0,,19,8000,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
07912EE6-0285-4048-9223-1B307628C02E,1CC19E81-8149-D64C-A1DC-AF4AA4F99473,M,1988,0,0,0,1,Child,,7,1,4,,,,,0,0,1,16,NA,0,0,0,-,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
07912EE6-0285-4048-9223-1B307628C02E,26079675-F7A2-8C4E-931D-FE6E3C4D4B00,M,1960,0,0,0,2,Child,,2,,4,1,1,,,1,1,1,16,14,10,0,0,-,33,70000,0,0,0,No,0,18,,1,,,,,1000000,DK,,,,,1,,,,
07912EE6-0285-4048-9223-1B307628C02E,3B8ECBF1-1952-984A-89C5-44D699C12830,F,1986,0,0,0,2,Child,,6,,3,,,1,1,2,0,1,9,10,18,0,0,-,0,0,3000,0,0,No,0,10,,1,,,,,300000,DK,,1,,,,1,,,bride
07912EE6-0285-4048-9223-1B307628C02E,58504997-AEAB-9543-9960-D9E047069C2D,M,1980,0,0,0,2,Child,,5,,4,1,1,1,1,0,2,1,14,14,10,0,0,-,28,20000,0,0,0,No,0,10,,1,,,,,150000,DK,,,,,1,,,1,bride
07912EE6-0285-4048-9223-1B307628C02E,638A52DC-948C-384D-8893-08AF01339853,F,1967,0,0,0,2,Child,,1,,3,,,,,2,1,1,7,6,18,0,0,-,0,0,0,0,300,Yes,0,10,,1,,,,,100000,DK,,1,,,,1,,,equal
07912EE6-0285-4048-9223-1B307628C02E,65601A34-723F-B14B-B09D-DFF9A9F7F222,M,0,3,0,40,1,Child,,4,,,,,,,0,0,6,00,NA,0,0,0,DEAD,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
07912EE6-0285-4048-9223-1B307628C02E,831EA84D-24E6-6E47-B98A-49F20308BD16,M,1942,75,0,9.12017,,Husband,,,,,,1,,,,,1,5,,0,0,0,DEAD,0,0,0,,0,No,0,,1,,,,,,,,,,,,,,,,
07912EE6-0285-4048-9223-1B307628C02E,92BB67CA-8C97-9742-B098-CB51E01BD47E,F,1951,,,,4,Respondent,,,1,1,,,,,,,1,5,,18,0,0,-,0,0,0,0,0,No,0,,,1,,,,,0,DK,,,,,1,,,1,bride
07912EE6-0285-4048-9223-1B307628C02E,C289BA98-5D29-CB40-9BB3-FD124D328C0C,F,2016,,,,1,Other,NATIN,,1,,,,,,0,0,6,00,,0,0,0,-,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
07912EE6-0285-4048-9223-1B307628C02E,FD8062B9-8B48-174C-84F4-8A0EEEEA8ACA,F,0,6,0,45,1,Child,,3,,,,,,,0,0,5,00,NA,0,0,0,DEAD,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,1,,,bride
07D320AF-3E76-1A43-88F4-2FC765780D48,06CBCF78-4BA6-9B4F-9CE2-11713C03EC1D,M,1970,0,0,,2,Husband,,,1,1,1,,,,,,6,00,,9,0,0,,12,15000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
07D320AF-3E76-1A43-88F4-2FC765780D48,42CB5804-75CE-F24E-88BA-D7D180C885DB,F,1977,,,,2,Respondent,,,1,1,,,,,,,1,05,,18,0,0,,0,0,0,0,0,Yes,10000,,,1,,,,,50000,Not Paid,,,,,1,,,1,bride
07D320AF-3E76-1A43-88F4-2FC765780D48,5C137031-0F5C-2748-8E49-D958B71D26E8,F,1999,0,0,,2,Child,,2,,3,,,,1,0,0,1,12/77,12,18,0,0,,0,0,0,0,0,No,0,9,,1,,,,,200000,Partly Paid,,1,,,,1,,,equal
07D320AF-3E76-1A43-88F4-2FC765780D48,A0206822-AD7E-994B-8A9A-FAEE76FDFA6E,M,1995,0,0,,1,Child,,1,,5,1,1,,,0,0,1,05,NA,10,0,0,,18,20000,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
07D320AF-3E76-1A43-88F4-2FC765780D48,E34B366A-5CCD-334E-BF43-4F44510FE113,F,2002,0,0,,1,Child,,3,1,1,,,,,0,0,1,10/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
086650F0-9323-AC45-8619-68599A4BE2ED,0D7616BD-8894-9D45-AD5F-A7DC0532CDB8,F,1987,0,0,,2,Child,,5,,4,,,,,0,2,1,11,10,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,5000005,Paid In Full,1,1,,,,1,,,bride
086650F0-9323-AC45-8619-68599A4BE2ED,180838D5-CE5A-7045-8545-5A1ABED1D76C,M,,2,32,,,Child,,2,,,,,,,0,0,0,-,NA,0,0,0,DEAD,0,0,0,0,0,-,0,0,,,,,,,0,,,,,,,,,,
086650F0-9323-AC45-8619-68599A4BE2ED,1C970A51-22E4-9848-9E21-EFBDF9578832,F,1960,,,,2,Respondent,,,1,1,,,,,,,1,5,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,22000,Paid In Full,1,1,,,,1,,,bride
086650F0-9323-AC45-8619-68599A4BE2ED,1CAB6356-D989-CA4F-89A9-4BF02826CCC5,F,,13,34,,,Child,,1,,,,,,,0,0,0,5,NA,0,0,0,DEAD,0,0,0,0,0,-,0,0,,,,,,,0,,,,,,,,,,
086650F0-9323-AC45-8619-68599A4BE2ED,7ED0D9BB-B32D-8243-B142-50D1CF5FC493,M,1988,0,0,,2,Child,,3,,5,1,1,,,0,0,1,12,10,10,0,0,,23,20000,0,0,0,No,0,18,,1,,,,,10,Paid In Full,1,1,,,,1,,,groom
086650F0-9323-AC45-8619-68599A4BE2ED,DA614483-5269-3C46-B7C7-E5984E376EA5,F,1999,,,,2,Other,Daughter in law,,1,,,,,,0,0,1,10,,18,0,0,,0,0,0,0,0,No,0,10,,,,,,,,,,,,,,,,,
086650F0-9323-AC45-8619-68599A4BE2ED,E36D6A19-0ABB-114E-ADD1-2FBE53D479BD,F,1998,,,,2,Other,Daughter in law,,1,,,,,,0,0,1,10,,18,0,0,,0,0,0,0,0,No,0,10,,,,,,,,,,,,,,,,,
086650F0-9323-AC45-8619-68599A4BE2ED,E83D8301-967F-CD4E-9604-360CF7C34E16,M,1956,0,0,,2,Husband,,,1,1,,,,,,,1,5,,0,0,0,,0,0,0,0,0,Yes,5000,,,,,,,,,,,,,,,,,,
086650F0-9323-AC45-8619-68599A4BE2ED,EA6EF758-B053-A84C-A51B-F4509DD7C927,M,1991,0,0,,2,Child,,4,1,1,,,,,0,0,1,12,10,9,0,0,,25,6000,0,0,0,No,0,18,,1,,,,,5,Paid In Full,,1,,,,1,,,bride
088850A9-DE8C-7349-932E-E1E370A38076,50FE56A6-FD1D-CE48-980D-C2FCFF92823E,F,1976,,,,2,Respondent,,,1,1,,,,,,,4,8,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,100000,Partly Paid,,,,,1,,,1,bride
088850A9-DE8C-7349-932E-E1E370A38076,6400F95E-BC2A-3846-8294-F3056D87B099,M,1979,0,0,,2,Husband,,,1,1,,1,,,,,6,1,,5,2,0,,28,15000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
088850A9-DE8C-7349-932E-E1E370A38076,68E66C31-AACA-9D4B-9E05-D41EF92CDB07,M,2010,0,0,,1,Child,,2,1,1,,,,,0,0,1,1/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
088850A9-DE8C-7349-932E-E1E370A38076,D1B2FB25-23CB-CD41-B46C-47BB213FDD9A,M,2000,0,0,,1,Child,,1,1,1,,,,,0,0,4,7/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
08B360C1-D860-FA4E-952A-945A3446D9D1,35EDE174-0A8A-EA43-A02A-86ED7CBD509D,M,1982,,,,2,Child,,2,1,1,1,1,,,1,0,1,10,16,10,,,,,,,,,No,0,18,,1,,,,,300000,Partly Paid,,1,,,,1,,,bride
08B360C1-D860-FA4E-952A-945A3446D9D1,554A871B-9E78-BA48-9C94-58E52B0ABBC5,F,33,,,,2,Child,,3,,4,,,1,1,1,2,1,8,12,18,,,,,,,,,No,0,9,,1,,,,,0,Partly Paid,,,,1,,1,,,bride
08B360C1-D860-FA4E-952A-945A3446D9D1,667F6796-3833-434B-AF29-D5F5297D1E8F,F,1961,,,,4,Respondent,,,1,1,,,,,,,6,0,,18,,,,,,,,,No,0,,,1,,,,,0,Forgiven,,,,1,,1,,,bride
08B360C1-D860-FA4E-952A-945A3446D9D1,AA70FB72-0A60-7F4D-859E-9CC3383AA8FF,M,37,,,,2,Child,,1,,3,,,,,1,3,1,10,10,18,,,,,,,,,No,0,10,,1,,,,,0,Partly Paid,,1,,1,,1,,,bride
08B360C1-D860-FA4E-952A-945A3446D9D1,CF54E865-282B-BE4A-B7A2-4AB89C6C0667,,2015,,,,1,Other,Grand daughter,,1,,,,,,,,6,0,,0,,,,,,,,,No,0,0,,,,,,,,,,,,,,,,,
08B360C1-D860-FA4E-952A-945A3446D9D1,D811897E-01AA-4142-91AA-F710F2727E4F,,1985,,,,2,Other,Daughter in law,,1,,,,,,1,0,1,16,,18,,,,,,,,,No,0,10,,,,,,,,,,,,,,,,,
08B360C1-D860-FA4E-952A-945A3446D9D1,F0321201-F7ED-EE41-ADE1-70D3D460CB87,M,1952,,,2017,2,Husband,,,,,,,,,,,1,10,,10,,,,0,1800,,,,No,0,,,,,,,,,,,,,,,,,,
08C490B8-8D54-A647-853F-31C05F5B472F,10271D96-6338-BC4A-B6F1-9988ABC1D9CD,M,2005,0,0,,1,Child,,1,,4,,,,,0,0,1,6/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
08C490B8-8D54-A647-853F-31C05F5B472F,1967CCD1-B5BB-3E42-931C-873D7571B523,F,2015,0,0,,1,Child,,3,1,1,,,,,0,0,6,00,NA,0,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
08C490B8-8D54-A647-853F-31C05F5B472F,1CB35927-6D86-A944-94A1-9B73BD6F9727,M,2009,0,0,,1,Child,,2,1,1,,,,,0,0,1,2/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
08C490B8-8D54-A647-853F-31C05F5B472F,704E47C4-DB1F-B144-AE02-9D69BAB4B2EA,M,1977,0,0,,2,Husband,,,1,1,,1,,,,,1,10,,1,0,0,,0,0,20000,0,0,No,0,,,,,,,,,,,,,,,,,,
08C490B8-8D54-A647-853F-31C05F5B472F,A973D8A8-CA8D-A643-B567-CD4BDE1303CE,F,1980,,,,2,Respondent,,,1,1,,,,,,,1,09,,18,0,0,,0,0,0,0,0,Yes,5000,,,1,,,,,0,DK,,1,,1,,1,,,equal
094D6542-1E2E-8948-A91F-61E5CC5A221E,02CF64AC-407E-B04E-8AD2-A5A4438CEA39,M,2003,0,0,,1,Child,,4,1,1,,,,,0,0,1,7/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
094D6542-1E2E-8948-A91F-61E5CC5A221E,42F15653-55A2-2940-886C-946FB6ADFDEA,F,1996,0,0,,2,Child,,2,,4,,,1,,1,0,1,12,12,18,0,0,,0,0,0,0,0,No,0,9,,1,,,,,200000,Partly Paid,,1,,,,1,,,bride
094D6542-1E2E-8948-A91F-61E5CC5A221E,4E404CF6-5F03-AA44-9259-FE61182ABE3D,F,1994,0,0,,2,Child,,1,1,3,,,,,1,0,1,6,8,18,0,0,,0,0,0,0,0,No,0,4,,1,,,,,200000,Partly Paid,,,,1,,1,,,bride
094D6542-1E2E-8948-A91F-61E5CC5A221E,B46651CD-1E66-5D49-8BA8-8931865F4E67,F,1972,,,,,Respondent,,,1,1,,,,,,,1,9,,18,0,0,,0,0,0,0,0,Yes,15000,,,1,,,,,0,NA,,,,,1,,,1,bride
094D6542-1E2E-8948-A91F-61E5CC5A221E,BB294C01-56AF-1643-9044-51A843534FDD,M,2013,,,,1,Other,Mayer Nati,,1,,,,,,0,0,6,0,,0,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
094D6542-1E2E-8948-A91F-61E5CC5A221E,C9648546-1AA4-FC43-A14F-811065FBA681,M,1953,0,0,,2,Husband,,,,5,1,1,,,,,1,10,,10,0,0,,40,25000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
094D6542-1E2E-8948-A91F-61E5CC5A221E,E8758D14-6239-9B47-9C39-DDDE14D0F31C,F,1999,0,0,,2,Child,,3,1,1,,,1,1,0,0,1,10,10,18,0,0,,0,0,0,0,0,Yes,5000,9,,1,,,,,150000,Partly Paid,,1,,,,1,,,bride
09A1E8E3-FCEA-B448-82D5-66C63802F970,073F1209-2536-E640-96B4-53F52F9B2718,M,1082,3,36,1982,,Child,,2,,,,,,,,,,,NA,0,0,0,DEAD,0,0,0,0,0,No,0,0,,,,,,,0,,,,,,,,,,
09A1E8E3-FCEA-B448-82D5-66C63802F970,1EA35B65-DE74-DC4A-8BF6-D4BA10038137,M,1992,0,0,,1,Child,,6,1,1,,,,,0,0,1,10,NA,10,0,0,,20,5000,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
09A1E8E3-FCEA-B448-82D5-66C63802F970,3E6ED609-361A-764F-8DB3-C2AD7FD071F6,M,1958,0,0,,2,Husband,,1,1,1,,,,,,,1,4,,1,0,0,,20,0,100000,0,0,Yes,3000,,,,,,,,,,,,,,,,,,
09A1E8E3-FCEA-B448-82D5-66C63802F970,5F44AFE2-773A-D041-89B1-7063797DB24C,F,1935,,,,4,Other,Mother in law,,1,,,,,,2,2,6,0,,18,0,0,,0,0,0,0,0,No,0,1,,,,,,,,,,,,,,,,,
09A1E8E3-FCEA-B448-82D5-66C63802F970,626A40C3-8BE5-D343-AE28-76D341233C64,M,1980,4,38,1980,2,Child,,1,1,,,,,,,,,,NA,0,0,0,DEAD,0,0,0,0,0,No,0,0,,,,,,,0,,,,,,,,,,
09A1E8E3-FCEA-B448-82D5-66C63802F970,713FD988-0A43-234D-A37C-C1FA7C55E24F,F,1963,,,,2,Respondent,,,1,1,,,,,,,6,0,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,0,NA,,1,,1,,1,,,equal
09A1E8E3-FCEA-B448-82D5-66C63802F970,BE1FFB52-9198-9F42-93F5-C0E2413D9231,M,1990,0,0,,2,Child,,5,1,4,,,,,0,0,1,10,8,10,0,0,,18,0,0,0,0,No,0,18,,,,1,,,0,NA,,,,,1,,,1,NA
09A1E8E3-FCEA-B448-82D5-66C63802F970,C4922D92-2901-894E-B5C9-40C44F235154,F,1985,0,33,1985,,Child,,3,,,,,,,,,,,NA,0,0,0,DEAD,0,0,0,0,0,No,0,0,,,,,,,0,,,,,,,,,,
09A1E8E3-FCEA-B448-82D5-66C63802F970,C8DBC0DF-8934-B24B-8EE1-0EA73373D4ED,M,1997,0,0,,1,Child,,7,1,1,,,,,0,0,1,2,NA,1,0,0,,18,5000,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
09A1E8E3-FCEA-B448-82D5-66C63802F970,D669DC88-25E2-1542-847A-65FCA5E0EBA9,F,1087,0,0,,2,Child,,4,,3,,,1,,2,0,1,9,5,18,0,0,,0,0,0,0,0,No,0,9,,1,,,,,0,DK,,1,,,,1,,,equal
09D5EFC6-947E-D648-B633-169D3A6255F8,29E0E504-2604-AD42-88EE-18DC0CD78105,M,1961,0,0,,2,Husband,,,1,1,,1,,,,,1,12,,10,0,0,,28,10500,16000,25000,0,No,0,,,,,,,,,,,,,,,,,,
09D5EFC6-947E-D648-B633-169D3A6255F8,5A7E3A70-03BD-D24D-BCAC-FE99C57E5E9D,M,1992,0,0,,1,Child,,1,,4,,,,,0,0,1,15/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
09D5EFC6-947E-D648-B633-169D3A6255F8,6919085A-A900-5345-A366-AB0DB80218B7,M,2000,0,0,,1,Child,,2,1,1,,,,,0,0,1,10/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
09D5EFC6-947E-D648-B633-169D3A6255F8,A0564B04-EAA0-934E-B75D-C2631AF2DE89,F,1967,,,,2,Respondent,,,1,1,,,,,,,1,09,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,200000,Partly Paid,,1,,,,,1,,bride
09DED313-18D4-394F-A9C2-50E410FE17F7,009AE713-D74B-674D-88BB-82260F4BB653,M,2001,,,2001,,Child,,1,1,1,,,,,0,0,6,NA,NA,,,,DEAD,,,,,,,,0,1,,,,,,0,,,,,,,,,,
09DED313-18D4-394F-A9C2-50E410FE17F7,04F1FB90-B6B6-234E-82DC-AEF0E01FC760,M,1969,,,,2,Husband,,,1,1,,,,,,,1,9,,23,2,,,46,15000,17500,,,No,,,,,,,,,,,,,,,,,,,
09DED313-18D4-394F-A9C2-50E410FE17F7,32D06DE1-C51C-8247-81A8-4509720DB48C,F,1980,,,,2,Respondent,,,1,1,,,,,,,1,9,,18,,,,,,,,,No,,,,1,,,,,70000,Partly Paid,,1,,1,,1,,,bride
09DED313-18D4-394F-A9C2-50E410FE17F7,C5424D67-61F8-5040-A2AA-354F6A008986,F,2010,,,,1,Child,,4,1,1,,,,,0,0,1,1/77,NA,20,,,,,,,,,No,,0,1,,,,,,,,,,,,,,,,
09DED313-18D4-394F-A9C2-50E410FE17F7,D0B070D3-4B40-C340-895F-1447B7378513,F,2005,,,,1,Child,,3,1,1,,,,,0,0,1,6/77,NA,20,,,,,,,,,No,,0,1,,,,,,,,,,,,,,,,
