id,idhusband,interviewDate,notesRecord,HusbandAge,notesOccupation,foodSourceChildhood,foodSourceNow,skilledWork,skilledWorkWhich,skilledWorkLearnedFromParent,skilledWorkLearnedFromRelative,skilledWorkLearnedFromFriend,skilledWorkLearnedFromApprenticeship,skilledWorkLearnedFromSchool,skilledWorkLearnedFromSelf,skilledWorkLearnedFromOther,skilledWorkLearnedYears,skilledWorkLearnedMonths,skilledWorkLearnedDays,skilledWorkTeaching,skilledWorkTeachingChildren,skilledWorkTeachingRelatives,skilledWorkTeachingFriends,skilledWorkTeachingApprentice,skilledWorkTeachingOther,skilledWorkTeachingYears,skilledWorkTeachingMonths,skilledWorkTeachingDays,notesSkills,religiousEducationMuslim,religiousEducationFromSchool,religiousEducationFromReligiousLeader,religiousEducationFromFamily,religiousEducationFromTemple,religiousEducationFromNoOne,religiousEducationFromRelatives,religiousEducationNeverLearned,religiousEducationFromOthers,religiousEducationReadReligiousText,religiousEducationReadTextLevel,religiousEducationReadTextBangla,religiousEducationReadTextSanskrit,religiousEducationReciteText,religiousEducationMemorizeTextLevel,religiousEducationGoneOnUmrah,religiousEducationGoneOnHajj,religiousEducationNumberFamilyUmrah,religiousEducationNumberFamilyHajj,religiousEducationReadOtherHolyBooks,religiousEducationGoneOnPilgrimageIndia,religiousEducationGoneToHolyPlaces,religiousEducationNumberPilgrimageIndia,religiousEducationNumberHolyPlaces,notesReligiousEducation,respondentDhakaVisit,respondentBangladeshVisit,respondentAbroadVisit,MacArthurLadderPresent,MacArthurLadderPast,MacArthurLadderTelephonePresent,MacArthurLadderTelephonePast,listenRadio,watchTVMinutes,watchTVHours,watchTVPer,useInternet,notesMarketIntegration,perceptionRiskEconomy,perceptionRiskJobs,perceptionRiskChildrenSick,perceptionRiskAdultsSick,perceptionRiskChildrenDie,perceptionRiskAdultsDie,perceptionRiskYoungerAdultsDie,perceptionRiskOlderAdultsDie,perceptionRiskPeopleLive,perceptionRiskRTA,perceptionRiskInjury,perceptionRiskViolence,healthBetelnut,healthBetelnutDay,healthBetelnutMonth,healthBetelnutYears,healthSmoke,healthCigarettesDay,healthSmokeYears,healthPassiveSmoke,abilityToWorkRespondent,illnessRespondent,hospitalRespondent,seriousIllnessRespondent,seriousIllnessRespondentDescription,chronicIllnessRespondent,chronicIllnessRespondentDescription,notesHealth,loanInstitution1,loanInstitution1Type,loanInstitution2,loanInstitution2Type,loanInstitution3,loanInstitution3Type,loanCooperative,notesSocialNetwork
6DD47CB1-AC77-7243-93D7-F5E33C8E69FB,168A5CED-8435-7B4F-AF29-47466E74EC13,27-Jan-18,,42,,75 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,8,3,0,4,3,,,0,20,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,5,,13,1,4,20,,1,1,0,0,,,,,,,,,,,,
6E9AF8E5-E948-4B40-BD16-204693940EE0,4BF4ED78-BD74-0845-9AC6-4955F85AEE3D,02-May-18,,63,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,2,0,4,3,,,0,0,0,,0,,3,3,3,1,1,1,3,3,1,1,1,1,1,10,,8,,,,,2,3,2,0,-,1,Asthma,,CCDA,microcredit,,,,,,
6F8DD403-D8C0-5845-9E01-B5CBC6DE2CB3,7D954D78-A51B-B943-8E6A-9A0BED91AFF4,08-Nov-17,,38,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,Very good,,,1,All,1,,1,0,,,,,,,3,2,1,3,1,,,0,0,0,,1,,3,3,1,1,3,1,1,1,3,1,1,1,1,3,,4,,,,,1,1,0,,,,,,,,,,,,,
6FB4A7C5-6361-384A-89CF-24E625E721BC,FACA6D11-6F8E-A347-80A2-E6191203A3FC,02-Jul-18,,50,,50 percent from own work,all from bazar,1,CARPENTER,1,,,,,,,2,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,2,,2,2,1,5,3,,,0,0,1,day,0,,3,3,3,1,1,2,2,1,3,1,1,3,,,,,1,15,30,,1,1,2,1,CHICKENPOX,1,ALLERGY,,,,,,,,,
6FFA64EA-7DBD-FD40-92C5-44A32F043EC4,59D77E8F-36C9-8F4B-98C4-3B1F3C23C5DE,04-Dec-17,,68,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,3,2,,,0,0,0,-,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,4,,30,1,3,50,,2,0,0,,,,,,,,,,,,,
7027BCF0-F0CA-CE42-BE7D-7A94D45AB93B,96677B1B-A2FB-9E49-B0FA-04D0E3816475,11-Feb-18,,63,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,4,2,,,0,0,0,NA,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,8,,1,,,,,1,1,1,0,NA,1,BREATHING.,,CCDA,microcredit,,,,,,
702A1F9C-2188-8748-927C-C1BC99166A52,5E9BF869-11C7-024C-A063-2E0C0C2DAE4D,22-Apr-18,,60,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,4,0,5,3,,,0,30,1,day,0,,3,3,1,1,3,1,3,1,1,1,3,3,1,3,,3,1,6,50,,1,3,0,2,"Arthritis pain, Accident",1,"Allergy,  gastric",,Krishi Bank,bank,,,,,,
70302DEC-3EEA-2443-BBF5-E81239574BE5,4903AFA4-F32E-E842-902C-3255760B6961,20-Dec-17,,63,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,3,3,,,,,,,5,5,1,6,5,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,1,2,1- DIARRHOEA 2- PILES OPERATION,,,,ISLAMI BANK,bank,,,,,,
70F8A5A0-60F9-3742-A399-C54AB6A6CB6B,5C4B11B4-B53C-3440-AD09-F6D3E4105044,06-May-18,,58,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,2,,2,2,1,3,3,,,0,30,2,day,0,,3,3,1,1,3,3,1,3,3,1,3,1,,,,,1,15,45,,2,1,1,3,"TB,Kala Jhar,Diarrhea",1,Persistent common cool,,BRAC,microcredit,Grameen,microcredit,,,,
71103232-0966-CD48-A881-C27AC8FCEA5F,DE3EE847-27DE-8442-9B2A-8D7E334CE647,24-Feb-18,,43,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,1,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,5,22,,1,1,0,0,NA,,,,,,,,,,,
7119B302-88E6-C442-8165-CE6D842F0331,09C28ADF-3CA5-0548-83C0-0DA603C3E50A,10-Jan-18,,72,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,3,3,0,3,4,,,0,30,0,day,0,,3,3,2,2,3,2,1,1,2,1,1,1,,,,,1,10,55,,1,1,0,0,NA,1,GASTRIC.,,BRAC,microcredit,,,,,,
714ED489-2D2B-3140-9590-2A5F261EDD74,DA497A7D-579A-4944-9AAA-380E07830FA2,14-Mar-18,,72,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,,,,,2,2,0,3,4,,,0,0,0,-,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,1,6,50,,1,1,0,,,,,,,,,,,,,
71B7065A-A684-5640-9D11-8C420CAED24E,0735D547-A42C-5D41-9FE1-9625A30CECFF,04-Mar-18,,54,,75 percent from own work,75 percent from own work,1,Tubewell installation work,,,1,,,,,1,0,0,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,3,0,2,1,,,0,30,0,day,0,,3,3,3,1,1,1,1,1,3,1,3,1,1,25,,30,,,,,1,1,1,0,,,,,,,,,,,,
721ADC69-720C-6444-B19E-157025E36F7F,F0CFCB1A-5809-EB4D-A6BC-63EDE572156E,18-Apr-18,,53,,all from own work,all from bazar,1,,,,1,,,,,5,0,0,,,,,,,,,,,,,1,,,,,,,1,Can,1,,,Nothing,,,,,1,,1,0,4,,3,6,1,5,4,,,0,0,1,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,3,2,"Piles, Nee Pain",,,,Grameen bank,microcredit,,,,,,
728FEBE3-841B-FF4A-9DA9-3EC9482E41CE,435319D7-A438-BD4F-9F22-1AEE0CBC5F4C,03-Jul-18,,52,,50 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,2,1,,,,,,,8,1,0,,,2,3,0,45,0,day,0,,3,2,3,1,3,1,1,1,3,1,3,3,,,,,,,,,1,1,0,1,DIARRHEA .,1,HIGH  PRESSURE .,,,,,,,,,
731639F9-C8E6-294B-8E64-9C35513CE552,EDCE5FEC-37DA-BE4F-B121-A11D42BF838A,29-Oct-18,,63,,25 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,2,0,4,3,,,0,0,2,day,2,,3,2,1,1,3,2,1,1,3,1,1,1,1,15,,42,,,,,1,1,0,1,ACCIDENT,,,,GRAMEEN BANK,microcredit,KRISHI BANK,bank,BRAC,microcredit,,
73584946-14E2-C34E-9ECC-48CB320B7F43,72DA7721-8B9B-A142-AAE6-514FE10FD8B2,10-Apr-18,,53,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,8,0,5,3,,,0,0,1,day,0,,3,3,1,1,3,1,1,3,1,1,1,1,1,10,,5,1,10,25,,1,2,2,1,DIARRHEA.,,,,B R A C,microcredit,ASHA,microcredit,,,,
73AF8635-B766-8F4C-A17C-BF6EF15E6E02,994646AB-1453-EF4B-8FE1-957718F91B6F,21-Jan-18,,48,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,3,0,3,2,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,2,1,1,1,,,,,1,10,20,,1,1,2,1,Diarrhea,1,Gastric,,grameen Bank,microcredit,Asha,microcredit,,,,
73C38275-FD5D-8A44-9D80-2A3899BFCC4F,DC2BE04F-307D-724E-8078-B762A1CCB79B,03-Feb-18,,54,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,4,0,4,3,,,0,20,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,12,,5,,,,,1,1,3,0,,,,,,,,,,,,
745694D6-16AF-EC4E-A817-21167382B4EF,350F4B43-7028-ED4F-822E-F750A692919B,06-Nov-17,,46,,25 percent from own work,all from bazar,1,DRIVER,,,,,1,,,0,2,0,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,5,3,3,3,4,,,0,0,2,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,10,,1,1,10,40,,1,1,3,1,HEART DISEASE,1,HEART DISEASE,,,,,,,,,
74701493-2902-AC48-A77F-0252F1AD495D,334FF2C8-A908-504A-972F-3B941E3B2C3C,30-Nov-17,,61,,25 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,1,0,3,2,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,4,,5,1,3,37,,1,1,1,3,1- ULCER 2- HERNIA 3- HERNIA,1,1- GASTROLOGY PROBLEM 2- ALLERGY,,,,,,,,,
74C15037-F0AE-2D4B-A5A0-134954F93E4C,A365F09C-487D-254E-84A8-F27DF23CF964,26-Apr-18,Original RID entered differently,59,,75 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,,2,1,0,3,2,,,0,30,1,day,0,,3,3,1,1,1,1,3,3,1,1,1,1,1,3,,25,1,5,35,,3,2,0,4,"Dysentery, Fever, Diarrhea",1,Gastric,,,,,,,,,
74C22653-1AEB-C14F-9E2D-EAC9F9A76932,58C6EEF7-6D1F-BB45-870D-4BE05A755BD4,11-Mar-18,,53,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,2,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,2,1,2,1,1,7,,1,,,,,1,1,1,1,ASTHMA WITH COUGH.,,,,ASHA,microcredit,,,,,,
74F422A9-B875-C24D-839D-E4D849EA9B24,E33E7C73-510D-B44D-921D-0815ADCD8AAE,17-Mar-18,,50,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,8,3,0,4,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,2,0,,,,,,,,,,,,
7551BD37-ED5C-A54D-846C-850818793D8F,F90C7805-1D9F-0349-8511-35F83EFC2D74,11-Feb-18,,43,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,0,3,3,0,4,3,,,0,0,1,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,3,,20,1,20,20,,1,1,3,2,SICK DUE TO APPENDICITIS AND SPINAL PROBLEM.,1,"ARTHRITICS, SPINAL PROBLEM, HERNIA, AND TUMOR.",,ISLAMIC BANK,microcredit,,,,,,
759423F1-1C2F-5A4D-9E90-7E49492BF069,EDDDDC03-85D3-374A-96B4-EA71876F2D86,26-Apr-18,,65,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,Can,,,,,,,0,0,,,,,,,3,3,0,4,5,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,5,50,,1,1,3,1,Kidney Operation,,,,,,,,,,,
75C20D19-87F9-984F-99C9-72C261418CCB,4116BC12-CD4B-6A40-8BF2-3715347F5A02,14-Dec-17,,53,,25 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,5,4,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,1,1,APPENDICITIS,1,INCONTINENCE OF URINE AND COUGH.,,,,,,,,,
762BFAC6-B90E-B847-9A91-BED39277A9E6,FBB7CA27-AE4F-2C4C-8319-3E5B43CAAD6C,17-Jan-18,,73,,all from bazar,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,0,,4,3,0,4,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,2,2,Diarrhea 2 times,1,Back Pain,,,,,,,,,
76675CE4-9286-5947-BEA8-394F00AECB88,321F3736-9572-D746-A389-D92BF4A95770,21-Apr-18,,59,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,1,1,High Pressure,1,"High BP,Heart Problem,Headache",,BRAC,microcredit,,,,,,
76A8E79B-B1F3-3944-B0B4-5A757FB289F6,F401341F-5291-2648-93A6-B327304F0ED0,29-Apr-18,,38,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,2,2,,3,3,1,3,2,,,0,0,2,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,3,20,,1,1,0,1,Diarrhea,,,,,,,,,,,
774F325F-5F08-D943-9B5C-92D4EF49A121,BB804A9D-3108-4745-8AB1-3852F3A808F8,07-Apr-18,,55,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,6,3,0,4,5,,,0,0,0,,0,,3,3,1,1,3,1,1,1,2,1,1,1,1,4,,20,,,,,1,1,1,3,DIARRHEA  TWO  TIMES.  APPENDICITIS PAIN .,,,,,,,,,,,
775D7CCC-8C29-024A-AA66-F2764C440A22,75889CC0-0B3B-A344-8FD2-2848AE84773B,23-Apr-18,,70,,25 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,4,,6,,,,,1,1,0,0,,1,liver Problem,,BRAC,microcredit,,,,,,
77B847D7-C6D0-CD44-BBE2-CF6682ED4939,1EA9CAAE-D4BA-B841-857F-66BA26798694,14-Mar-18,,61,,50 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,Good,1,,1,Nothing,,,,,1,,1,0,2,,2,2,1,5,2,,,0,10,0,day,0,,3,3,3,1,3,1,1,3,3,1,3,1,1,7,,4,1,10,8,,2,2,1,1,CHICKEN POX,,,,ISLAMI BANK,bank,,,,,,
77DFF5CC-8A1D-224B-B520-E27BA9FD7C4C,5CDCA2F7-D601-B44B-A817-54CAE72DE37E,15-Nov-17,,60,,25 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,2,2,,,0,10,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,10,,20,,,,,1,1,1,2,1- ABDOMEN PAIN  2- ABDOMEN PAIN.,,,,GRAMIN BANK,microcredit,ISLAMI BANK,bank,GOVERNMENT SOMITY,microcredit,,
7813A53D-B47B-244D-BF5A-62AF4D3065DE,E6CD151D-A64F-F54A-A537-120BF05EF98F,26-Dec-17,,65,,50 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,4,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,2,3,1,1,1,1,3,,20,,,,,1,1,0,,,,,,,,,,,,,
785F4286-2D50-AE47-9B5A-40A8FBF7125C,584958AD-D57A-5846-A8D0-C47FA16D1D7C,05-Apr-18,,50,,all from bazar,all from bazar,1,COMPUTER DIPLOMA,,,,,1,,,0,0,1.5,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,4,4,,,,,,,8,3,0,7,2,,,2,0,6,day,1,,3,3,3,1,3,1,1,3,1,1,1,1,,,,,1,12,13,,2,0,0,1,,,,,PUBALI  BANK,bank,BURO  BANGLADESH,microcredit,,,,
78DFCDE7-D63D-6E47-96BB-CF0C041120BF,A8F147EE-1AC4-E848-8D8E-CD37C96DA99B,06-Nov-17,,66,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,2,0,4,3,,,0,30,0,day,0,,3,1,1,1,3,1,1,1,3,1,1,1,1,12,,30,,,,,1,1,1,1,FEVER,,,,BRAC,microcredit,,,,,,
793320EC-5537-B941-B69E-56328ED20CDB,819A1C39-8FE1-D748-8A57-883ED3748B69,01-Dec-17,,61,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,4,,,0,1,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,0,1,JAUNDICE,1,DIABETES,,,,,,,,,
79358D09-8C80-7C40-B1C5-AB364F6C1D6A,0EFD7288-300A-B743-A021-27B129FA7F97,25-Jun-18,,42,,all from bazar,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,8,2,0,,,3,3,0,0,0,,3,,3,3,1,1,1,1,1,1,3,1,1,1,1,40,,25,,,,,1,0,0,0,NA,1,GASTRIC . LIVER  PROBLEM.,,,,,,,,,
794C1868-28FD-B249-AA51-DEB30EFAAF57,52D5DDAF-3CB9-9C45-8C2B-2BD5E15AC3B2,28-Mar-18,,35,,25 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,3,0,1,3,2,,,0,30,0,day,1,,3,3,1,1,3,1,1,1,1,1,1,1,1,,3,,1,10,16,,1,2,0,4,1- BOIL 2- ALLERGY 3- FEVER 4- TYPHOID.,1,GASTRIC,,,,,,,,,
79634D8B-3727-5B41-868B-56CB09C68B54,B0C00B14-9B7A-E241-9E01-E47721EC3E1B,02-Feb-18,,57,,50 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,1,0,0,2,4,,,0,0,0,,0,,3,1,3,1,3,1,1,1,3,1,3,3,,,,,,,,,2,3,3,4,PARALYSIS. KIDNEY STONE.,1,GASYRIC. BATER  BETHA.,,UP,microcredit,,,,,,
79AF60A9-321F-7A4B-BA2E-E555F02173B3,52019749-B2F9-A944-9759-1DDA7DA7A0A7,12-Feb-18,,64,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,20,0,day,0,,3,3,2,1,3,1,1,1,3,1,1,1,1,6,,50,1,10,15,,1,1,0,0,NA,,,,ASA,microcredit,GRAMIN BANK,microcredit,BRAC,microcredit,,
79D58C76-575C-B442-9E85-9CFCFD4B3548,B8337058-23BF-6146-950A-B480932F5DC6,25-Feb-18,,39,,75 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,4,,,0,0,3,day,1,,3,3,1,1,2,1,1,1,3,1,1,1,,,,,1,10,5,,1,1,0,0,Na,,,,BRACE,microcredit,ASHA,microcredit,,,,
7A7852C1-DF1D-7340-A201-77176D45330D,E2B1B41A-ED26-1B4F-9C69-76DFEAA32429,24-Mar-18,,69,,75 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,,,,,3,2,0,5,3,,,0,0,0,-,0,,1,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,3,1,0,1,ABDOMINAL PAIN,1,1- ASTHMA 2- HERNIA,,,,,,,,,
7AB49FCA-DCC1-4747-9289-392999039620,B5FEFF66-624D-AC49-B161-D57172365D14,04-May-18,,63,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,Can,,,,,,,0,0,,,,,,,3,3,0,3,4,,,0,0,0,,0,,3,3,1,1,3,2,1,2,3,1,1,1,1,3,,12,,,,,1,1,1,1,Brain Stroke,1,Paralysis,,,,,,,,,
7AC9C9D8-5C25-C14E-A27A-F0338255ACAC,B331FFB3-A767-3046-B8A7-53683E1C7A72,30-Jan-18,,64,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,1,4,4,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,25,,53,,,,,1,1,0,0,,1,"Diabetes,Skin Disease`",,krishi Bank,bank,BRAC,microcredit,,,,
7B51E657-9E5B-4941-BC84-DB0F741B6E1D,017518A6-D5AA-2C46-8729-4D48B8F0A6CE,13-Jan-18,,68,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,5,4,0,5,6,,,0,0,1,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,1,1,0,0,0,NA,1,DYSENTERY.,,,,,,,,,
7BFFC4E7-9B52-0E46-B61F-D7F2746FE6F3,A6EA51B8-494B-E640-891E-D25EF357A70E,11-Dec-17,,47,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,1,1,,3,2,1,4,2,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,20,,24,1,5,10,,1,1,0,,,,,,GRAMEEN BANK,microcredit,ASHA,microcredit,TMSS,microcredit,,
7C034F5D-4751-204B-8F0F-283316E124CB,339669C1-E9CA-284C-A0C7-C79EC5DB20A2,08-May-18,,82,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,Can,,,,,,,2,2,,,,,,,4,4,0,5,6,,,0,0,0,,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,3,,45,,,,,1,1,0,0,-,,,,,,,,,,,
7C05E7A6-755E-5A43-879B-3180C4F86153,9E643394-7149-7C47-B4AC-0B1384A6820D,06-Feb-18,,34,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,1,Little,,,0,0,,,,,,,4,5,2,4,3,,,2,0,0,,1,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,3,1,Dengue Fever,1,Gallbladder  Problem,,,,,,,,,
7C18DDB6-745C-9D43-AAF1-4725D46EF7FE,AC1A8E24-B879-BE4F-B216-271F33D91DD0,22-Mar-18,,53,,all from own work,all from own work,1,MECHANIC,,,,,,1,,1,0,0,,,,,,,,,,,1,,1,,,,,,,1,Can,,,1,Little,,,0,0,,,,,,,3,2,1,4,6,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,3,1,,,,,,,,,1,2,2,1,DIARRHOEA,1,ARTHRITIS,,GRAMEEN BANK,microcredit,AAP,microcredit,BRAC,microcredit,,
7D0419E2-7316-384E-8F84-43CC8BBB7C7E,4CBD4914-89B5-0542-BCDA-CF2865904ADD,20-Jan-18,,37,,all from bazar,all from bazar,1,Carpenter,,,1,,,,,3,0,0,1,,1,,,,2,6,0,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,4,0,3,1,,,0,0,1,day,1,,3,3,3,3,3,1,1,1,3,1,1,1,,,,,1,7,13,,1,1,0,0,,,,,Bro Bangladesh,microcredit,,,,,,
7D065993-CF7A-FD4D-B95B-7E3519952C7E,84F93271-3F93-AC4E-A344-66CAE292790F,05-Jan-18,,52,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,1,0,,,,,,,2,1,2,5,5,,,0,10,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,20,30,,1,0,0,0,,,,,,,,,,,,
7D4EA2DF-AFDD-494D-AB17-CAA6CDB56488,66A4DDEA-F25B-4342-929A-0066BA3D76A6,24-Oct-17,,64,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,5,2,0,5,3,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,7,,35,,,,,2,2,0,1,TUMOR,,,,,,,,,,,
