id,marketIntegrationPrimarySchoolMinutes,marketIntegrationPrimarySchoolHours,marketIntegrationPrimarySchoolByFoot,marketIntegrationPrimarySchoolByRickshaw,marketIntegrationPrimarySchoolByTomTom,marketIntegrationPrimarySchoolByCNG,marketIntegrationPrimarySchoolByBoat,marketIntegrationPrimarySchoolByBus,marketIntegrationHighSchoolMinutes,marketIntegrationHighSchoolHours,marketIntegrationHighSchoolByFoot,marketIntegrationHighSchoolByRickshaw,marketIntegrationHighSchoolByTomTom,marketIntegrationHighSchoolByCNG,marketIntegrationHighSchoolByBoat,marketIntegrationHighSchoolByBus,marketIntegrationCollegeMinutes,marketIntegrationCollegeHours,marketIntegrationCollegeByFoot,marketIntegrationCollegeByRickshaw,marketIntegrationCollegeByTomTom,marketIntegrationCollegeByCNG,marketIntegrationCollegeByBoat,marketIntegrationCollegeByBus,marketIntegrationSmallBazaarMinutes,marketIntegrationSmallBazaarHours,marketIntegrationSmallBazaarByFoot,marketIntegrationSmallBazaarByRickshaw,marketIntegrationSmallBazaarByTomTom,marketIntegrationSmallBazaarByCNG,marketIntegrationSmallBazaarByBoat,marketIntegrationSmallBazaarByBus,marketIntegrationLargeBazaarMinutes,marketIntegrationLargeBazaarHours,marketIntegrationLargeBazaarByFoot,marketIntegrationLargeBazaarByRickshaw,marketIntegrationLargeBazaarByTomTom,marketIntegrationLargeBazaarByCNG,marketIntegrationLargeBazaarByBoat,marketIntegrationLargeBazaarByBus,marketIntegrationTownMinutes,marketIntegrationTownHours,marketIntegrationTownByFoot,marketIntegrationTownByRickshaw,marketIntegrationTownByTomTom,marketIntegrationTownByCNG,marketIntegrationTownByBoat,marketIntegrationTownByBus,marketIntegrationMainRoadMinutes,marketIntegrationMainRoadHours,marketIntegrationMainRoadByFoot,marketIntegrationMainRoadByRickshaw,marketIntegrationMainRoadByTomTom,marketIntegrationMainRoadByCNG,marketIntegrationMainRoadByBoat,marketIntegrationMainRoadByBus,marketIntegrationDhakaMinutes,marketIntegrationDhakaHours,marketIntegrationDhakaByCNG,marketIntegrationDhakaByBus,marketIntegrationDhakaByLaunch,marketIntegrationPharmacyMinutes,marketIntegrationPharmacyHours,marketIntegrationPharmacyByFoot,marketIntegrationPharmacyByRickshaw,marketIntegrationPharmacyByTomTom,marketIntegrationPharmacyByCNG,marketIntegrationPharmacyByBoat,marketIntegrationPharmacyByBus,marketIntegrationMBBSMinutes,marketIntegrationMBBSHours,marketIntegrationMBBSByFoot,marketIntegrationMBBSByRickshaw,marketIntegrationMBBSByTomTom,marketIntegrationMBBSByCNG,marketIntegrationMBBSByBoat,marketIntegrationMBBSByBus,marketIntegrationHospitalMinutes,marketIntegrationHospitalHours,marketIntegrationHospitalByFoot,marketIntegrationHospitalByRickshaw,marketIntegrationHospitalByTomTom,marketIntegrationHospitalByCNG,marketIntegrationHospitalByBoat,marketIntegrationHospitalByBus,husbandDhakaVisit,husbandBangladeshVisit,husbandAbroadVisit,respondentDhakaVisit,respondentBangladeshVisit,respondentAbroadVisit,relocatedSince1997,relocatedSince1997Number,relocationJob,relocationFinancialImprovement,relocationFinancialProblems,relocationFamilyProblems,relocationBetterEducation,relocationBetterHealthcare,relocationBetterInfrastructure,relocationMarriage,relocationOther,relocationOtherDescription,closerToPrimarySchool,closerToCollege,closerToMarket,closerToTown,closerToMainRoad,closerToCity,natalBariDhakaMale,natalBariDhakaFemale,natalBariBangladeshMale,natalBariBangladeshFemale,natalBariAbroadMale,natalBariAbroadFemale,maritalBariDhakaMale,maritalBariDhakaFemale,maritalBariBangladeshMale,maritalBariBangladeshFemale,maritalBariAbroadMale,maritalBariAbroadFemale,familiesFoodShare,familiesCooperationAgriculture,familiesCooperationChildcare,familiesLoanActivity,familyBariWealthBefore,familyBariWealthAfter,familyBariEducationBefore,familyBariEducationAfter,familyBariReligiousBefore,familyBariReligiousAfter,familyBariSocialSizeBefore,familyBariSocialSizeAfter,familyBariSocialClassBefore,familyBariSocialClassAfter,familyBariPoliticalBefore,familyBariPoliticalAfter,MacArthurLadderPresent,MacArthurLadderPast,listenRadio,watchTVMinutes,watchTVHours,watchTVPer,useInternet
0E00593C-28D3-3843-BF1D-6FEE2D742AFA,20,0,1,,,,,,20,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,30,0,,,,1,,,30,0,,,,1,,,20,0,1,,,,,,0,3,1,1,,20,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,8,1,0,2,0,0,1,1,,,,,,,,1,,,1,1,,,,,1,1,0,0,4,0,7,3,1,1,0,0,0,0,0,0,average,more,average,average,average,average,average,more,middle,middle,not at all,not at all,5,5,0,0,0,,0
0E2849BB-373F-704C-AE53-72C2ACD925D0,10,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,10,0,,,,1,,,30,0,,,,1,,,40,0,,,,1,,,0,4,,,1,10,0,1,,,,,,10,0,,,1,,,,30,1,,,,1,,,1,2,0,8,2,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7,2,0,0,2,0,0,0,0,0,average,less,average,"less
more",more,more,more,average,middle,middle,not at all,not at all,4,4,0,0,0,,0
0E300876-4672-8C41-8707-85A661E29E63,2,0,,,,,,,20,0,,,,,,,20,0,,,,,,,20,0,,,,,,,20,0,,,,,,,20,0,,,,,,,40,0,,,,,,,0,4,,,,20,0,,,,,,,20,0,,,,,,,30,0,,,,,,,8,8,0,8,2,0,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,4,7,0,0,0,0,0,0,0,0,more,less,average,less,more,more,average,average,middle,middle,not at all,average,4,3,0,0,1,day,2
0E3761BC-9733-9E49-84DC-09D31528F47C,20,0,1,,,,,,25,0,1,,,,,,30,0,,,,1,,,2,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,2,0,1,,,,,,0,3,1,1,,2,0,1,,,,,,30,0,,,,1,,,45,0,,,,1,,,2,0,0,1,1,0,,,,,,,,,,,,,,,,,,,2,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,less,average,less,average,average,average,average,average,lower,lower,not at all,not at all,4,3,0,0,0,,2
0E726AFA-C218-F548-864F-86C40E9B4639,20,0,1,,,,,,40,1,1,,,,,,30,1,,,,1,,,30,0,1,,,,,,30,1,,,,1,,,30,1,,,,1,,,40,0,,,,1,,,30,3,,,1,30,0,,,,,,,30,0,,,,,,,40,1,,,,,,,1,2,0,2,1,0,1,1,,,,,,,,1,,,1,1,1,1,1,1,9,1,0,0,0,0,3,1,0,0,2,0,0,0,0,0,less,less,less,less,more,average,more,more,middle,middle,not at all,not at all,4,5,0,0,0,,0
0E92ECE0-A7B9-6846-9720-3429EEEEE532,20,0,1,,,,,,20,0,1,,,,,,30,0,,,,1,,,5,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,0,1,,,,1,,,0,4,,1,1,5,0,1,,,,,,30,0,,,,1,,,0,1,,,,1,,,2,1,0,3,1,0,,,,,,,,,,,,,,,,,,,5,0,0,0,6,0,2,0,0,0,1,0,0,0,0,0,more,average,more,average,more,average,average,average,upper,middle,not at all,not at all,6,5,0,0,3,day,3
0F4219CA-3684-D844-8EF6-10B9603B6955,30,,,,,,,,0,1,,,,,,,0,1,,,,,,,3,,,,,,,,30,,,,,,,,30,,,,,,,,30,,,,,,,,0,3,,,,3,,,,,,,,30,,,,,,,,30,,,,,,,,4,0,1,2,0,0,1,1,,,,,,,,1,,,,,,1,1,1,0,0,0,0,3,0,2,3,0,0,2,0,0,0,0,0,more,more,more,average,average,average,average,average,middle,middle,less,less,8,3,0,0,,,1
1038A9EF-81CE-7848-BF09-47630858C071,5,0,1,,,,,,8,0,1,,,,,,10,0,,,1,,,,5,0,1,,,,,,5,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,30,2,1,1,,5,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,0,2,0,0,8,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,less,less,less,less,average,average,average,average,lower,lower,not at all,not at all,3,2,0,0,0,,0
103B32D5-58EA-264B-AA97-207D1911AE21,10,0,,,,,,,10,0,,,,,,,10,0,,,,,,,5,0,,,,,,,20,0,,,,,,,25,0,,,,,,,40,0,,,,,,,0,3,,,,10,0,,,,,,,20,0,,,,,,,0,1,,,,,,,5,0,0,2,0,0,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,average,less,more,more,more,more,more,more,middle,middle,not at all,not at all,5,4,0,30,1,day,0
107B6230-1C4C-0D43-ABC9-8389C924D1AD,15,0,1,,,,,,15,0,1,,,,,,15,0,1,,,,,,5,0,1,,,,,,5,0,1,,,,,,25,0,,,,1,,,46,0,,,,1,,,30,1,,1,,5,0,1,,,,,,5,0,1,,,,,,30,1,,,,1,,,4,4,0,4,0,0,,,,,,,,,,,,,,,,,,,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,average,more,less,more,average,average,average,less,middle,middle,average,average,6,4,0,0,0,,1
11249C1C-5862-784E-B43A-3936E7D788C8,5,0,,,,,,,10,0,,,,,,,30,0,,,,,,,10,0,,,,,,,30,0,,,,,,,30,0,,,,,,,30,0,,,,,,,0,3,,,,10,0,,,,,,,30,0,,,,,,,30,0,,,,,,,8,2,8,3,8,0,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,average,average,less,average,more,more,more,more,middle,middle,not at all,not at all,3,2,0,30,1,day,0
1171BC0A-57BF-544D-A9BD-6FCDDC194F8B,10,0,1,,,,,,40,0,,,1,,,,30,1,,,,1,,,15,0,,,1,,,,15,0,,,,1,,,0,1,,,,1,,,0,1,,,,1,,,0,4,,,1,15,0,,,1,,,,15,0,,,1,,,,0,1,,,,1,,,2,4,0,2,4,0,,,,,,,,,,,,,,,,,,,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,less,less,less,less,average,average,less,average,lower,lower,not at all,not at all,1,1,0,0,1,day,0
11B54D99-D709-174B-9EFB-9FA183AAE79F,20,0,1,,,,,,15,0,1,,,,,,30,0,,,,1,,,30,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,30,1,,,,1,,,0,4,1,1,,30,0,1,,,,,,30,0,,,,1,,,0,1,,,,1,,,2,2,0,1,1,0,1,2,,1,,,,,,1,,,,,,1,1,,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,average,less,average,less,average,average,average,average,middle,middle,less,less,3,3,0,0,0,,0
12249750-7E29-AE4A-9F01-25B18960C004,10,0,1,,,,,,30,0,1,,,,,,0,1,,,1,,,,30,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,0,3,,1,,30,0,1,,,,,,0,3,,,,,,1,0,1,,,,1,,,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,less,average,less,average,average,average,less,average,lower,lower,not at all,not at all,3,2,0,0,0,,0
1227A235-0E6D-F54B-B945-4789965BB98E,15,0,1,,,,,,15,0,1,,,,,,25,0,,,1,,,,10,0,1,,,,,,15,0,1,,,,,,15,0,1,,,,,,15,0,1,,,,,,0,3,,1,,15,0,1,,,,,,20,0,1,,,,,,30,0,1,,,,,,1,2,0,1,4,0,1,1,,,,,,,,,1,,,,,,,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,average,less,less,less,more,less,more,average,middle,middle,not at all,not at all,1,1,0,0,5,,0
12E7A782-DD69-784A-8163-FCE3EC3BFA72,10,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,10,0,1,,,,,,30,0,,,,1,,,0,1,,,,1,,,30,0,,,,1,,,30,2,1,1,,15,0,1,,,,,,30,0,,,,1,,,10,1,,,,1,,,5,8,0,2,2,0,,,,,,,,,,,,,,,,,,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less,less,less,less,average,average,average,average,middle,lower,not at all,not at all,3,3,0,0,2,day,0
13556211-99ED-C647-B236-C803BDF9FB15,10,0,1,,,,,,10,0,1,,,,,,40,0,,,,1,,,20,0,,,,1,,,20,0,,,,1,,,20,0,1,,,,,,20,0,1,,,,,,0,2,,1,,20,0,,,1,1,,,20,2,,,,,,1,30,1,,,,1,,,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,5,0,2,0,0,0,2,0,0,0,0,0,less,average,average,more,average,average,less,average,lower,middle,less,less,3,2,0,0,0,,0
1357842D-F937-FD44-8C30-5E717E621252,30,0,1,,,,,,5,0,1,,,,,,0,1,,,,1,,,5,0,1,,,,,,0,1,,1,,,,,30,0,,,,1,,,0,1,,,,1,,,0,3,,1,,0,1,1,,,,,,0,1,,,,1,,,0,2,,,,1,,,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,3,2,0,0,5,0,0,0,0,0,less,less,less,less,less,less,less,more,middle,middle,not at all,not at all,1,1,0,30,0,month,0
137FE0EC-DA82-3B41-8EAB-EDF756730257,10,0,1,,,,,,8,0,1,,,,,,15,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,45,0,,,,1,,,20,0,1,,,,,,0,3,1,1,,5,0,1,,,,,,15,0,1,,,,,,20,0,,1,,,,,4,8,0,5,8,0,1,1,,1,,,,,,,,,,,,,,,8,8,1,2,0,0,3,3,0,0,0,0,0,0,0,0,more,more,average,average,more,more,more,more,middle,middle,not at all,not at all,5,6,0,0,5,day,0
13C71AC6-A236-BE40-94D0-734AB077FE8B,5,0,1,,,,,,15,0,1,,,,,,15,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,0,1,,,,1,,,20,0,1,,,,,,0,3,1,1,,5,0,1,,,,,,5,0,1,,,,,,5,0,,1,,,,,3,2,6,3,1,2,1,1,,1,,,,,,,,,1,1,,,1,,2,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,average,average,less,average,more,more,more,more,middle,middle,not at all,not at all,6,4,0,0,2,day,2
13D85A3A-8BEE-8145-BF71-395EA4605B9C,20,0,1,,,,,,30,0,1,,,,,,6,0,,,,1,,,3,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,30,2,1,1,,10,0,1,,,,,,30,0,,,,1,,,40,0,,,,1,,,2,1,0,2,1,0,1,1,,1,,,,,,,,,,,,,,,9,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,average,less,less,average,average,more,more,average,middle,middle,not at all,not at all,4,2,0,30,0,day,0
1423C99E-F357-3E41-BFA8-AD4C919A66ED,30,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,10,0,1,,,,,,30,0,,,,1,,,30,0,1,,,,,,30,1,,,,1,,,0,4,1,1,,10,0,1,,,,,,30,0,1,,,,,,40,0,,,,1,,,2,0,1,0,1,0,1,1,,,,,,,,1,,,1,1,1,1,1,1,3,3,0,0,2,0,1,0,0,0,2,0,0,0,0,0,average,average,average,less,more,average,average,average,middle,middle,less,less,3,2,0,0,2,day,2
146C5E3F-BACD-404C-A670-184E5E9835B2,10,0,1,,,,,,0,1,1,,,,,,0,1,1,,,,,,15,0,,,1,,,,15,0,,,1,,,,0,1,,,,1,,,15,0,,,1,,,,0,3,,1,,15,0,,,1,,,,15,0,,,1,,,,0,1,,,,1,,,4,2,8,1,1,0,,,,,,,,,,,,,,,,,,,14,12,0,0,0,0,12,3,0,0,15,0,0,0,0,0,average,average,more,average,more,more,more,more,middle,middle,not at all,not at all,4,3,0,0,0,,0
14837634-2F57-8E46-BA5C-5D85C943CDCA,15,0,,,,,,,30,0,,,,,,,20,0,,,,,,,10,0,,,,,,,30,0,,,,,,,30,0,,,,,,,10,0,,,,,,,0,3,,,,30,0,,,,,,,30,0,,,,,,,48,0,,,,,,,4,1,0,1,0,0,1,1,,,,,,,,1,,,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,average,less,less,average,average,average,more,more,middle,middle,not at all,not at all,4,3,0,1,0,day,0
157B3B2E-4165-444B-A8BD-23D7B8F3751B,15,0,1,,,,,,15,0,1,,,,,,0,1,,,,1,,,15,0,,,,1,,,0,1,,,,1,,,0,1,,,,1,,,30,0,,,,1,,,30,3,,,1,30,0,,,1,,,,0,1,,,,1,,,30,1,,,,1,,,2,1,0,2,1,0,1,1,,,,,,,,,1,Less land.,,,,,,,2,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,less,average,less,average,average,average,less,average,lower,lower,less,not at all,3,2,0,30,0,month,0
15B7B4CF-89F5-9C4C-B951-B5C451BF8D73,2,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,30,0,1,,1,,,,30,0,1,,1,,,,0,1,1,,,1,,,20,0,1,,1,,,,0,3,,1,,20,0,1,,,,,,0,1,1,,,1,,,0,1,1,,,1,,,2,1,0,0,1,0,1,1,,,,,,,,1,,,,,,,,,0,1,1,2,2,0,3,2,0,0,0,0,0,0,0,0,less,average,average,average,average,average,average,average,lower,lower,not at all,not at all,4,3,0,0,0,,0
15DC6CA3-64B2-C745-84E3-5E8176AD8DCC,20,0,,,,,,,30,0,,,,,,,30,0,,,,,,,5,0,,,,,,,5,0,,,,,,,30,1,,,,,,,5,0,,,,,,,0,3,,,,5,0,,,,,,,5,0,,,,,,,30,1,,,,,,,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,less,average,average,less,average,average,average,average,lower,lower,not at all,not at all,2,3,0,0,0,,0
1649D7E5-326C-794F-8578-78FECAC7C154,3,0,1,,,,,,35,0,1,,,,,,35,0,1,,,,,,40,0,1,,,,,,40,0,1,,,,,,45,0,,,,1,,,40,0,1,,,,,,0,3,,1,,35,0,1,,,,,,45,0,,,,1,,,45,0,,,,1,,,4,0,8,4,0,0,1,1,,,,,,,,1,,,,,,,,,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,more,average,more,average,average,average,average,average,middle,middle,average,not at all,10,10,0,60,0,day,1
16A526B1-4627-3E4E-BE3A-8FA8F4131549,5,0,1,,,,,,30,0,,,1,,,,30,0,,,1,,,,20,0,1,,,,,,20,0,,,1,,,,30,1,,,,1,,,30,1,,,,1,,,0,5,,1,1,5,0,1,,,,,,30,0,,,1,,,,45,1,,,,1,,,4,0,0,1,0,0,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,average,average,more,less,more,average,average,average,middle,middle,not at all,average,6,5,0,0,0,,3
16BA5DBE-1B0F-7549-A897-2CDC3BC9938A,5,0,1,,,,,,15,0,1,,,,,,15,0,1,,,,,,10,0,1,,,,,,10,0,1,,,,,,30,1,,,,1,,,30,0,,,,1,,,0,3,,1,,10,0,1,,,,,,45,0,,,,1,,,30,1,,,,1,,,2,2,0,2,0,0,,,,,,,,,,,,,,,,,,,5,2,0,0,10,0,10,1,1,0,25,0,0,0,0,0,less,more,less,less,more,more,more,more,middle,upper,not at all,not at all,7,5,0,0,1,day,2
16F50600-8FAB-BE45-86B9-DC0B581049A3,15,0,1,,,,,,15,0,1,,,,,,15,0,,1,,,,,15,0,1,,,,,,0,1,,,,1,,,20,1,,,,1,,,45,0,,1,,,,,20,2,,1,,15,0,1,,,,,,45,0,,,,1,,,30,1,,,,1,,,2,8,0,2,2,0,,,,,,,,,,,,,,,,,,,3,4,2,0,1,0,0,0,0,1,2,0,0,0,0,0,average,more,average,more,average,average,average,more,middle,middle,not at all,not at all,10,8,0,0,2,week,0
17C2FB67-7BF2-394E-99F5-9AA55848A2DE,30,0,1,,,,,,30,0,1,,,,,,30,0,,,,1,,,50,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,20,0,,,,1,,,30,3,,1,,5,0,1,,,,,,30,0,,,,1,,,35,0,,,,1,,,4,4,4,4,0,0,1,1,,,,,,,,1,,,,,,,,,4,4,0,0,5,0,5,7,0,0,3,0,0,0,0,0,average,more,average,more,average,more,average,more,middle,upper,not at all,not at all,10,5,2,0,1,day,1
17C6E529-4CAA-584C-A473-055526B4F0FF,15,0,,,,,,,15,0,,,,,,,30,0,,,,,,,2,0,,,,,,,10,0,,,,,,,10,1,,,,,,,8,0,,,,,,,30,2,,,,10,0,,,,,,,30,0,,,,,,,10,1,,,,,,,2,2,0,0,2,0,,,,,,,,,,,,,,,,,,,0,0,2,3,1,0,1,0,6,0,2,0,0,0,0,0,more,average,less,less,more,average,more,average,lower,lower,not at all,not at all,4,2,0,0,,,1
18CEFECF-6C83-BD41-BECD-5BFFFE8C47E2,3,0,1,,,,,,10,0,1,,,,,,20,0,,,,1,,,10,0,1,,,,,,20,0,,,,1,,,45,0,,,,1,,,10,0,1,,,,,,0,3,,1,,10,0,1,,,,,,20,0,,,,1,,,0,1,,,,1,,,8,5,3,8,6,1,1,1,,,1,,,,,,,,1,1,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,average,less,less,less,more,average,less,less,middle,lower,not at all,not at all,3,7,0,30,0,day,0
194E6D9C-9F01-9946-9F5D-9F814290256A,5,0,1,,,,,,5,0,1,,,,,,20,0,,,1,,,,5,0,1,,,,,,10,0,1,,,,,,0,1,,,,1,,,10,1,,,,1,,,0,3,,,1,10,0,1,,,,,,0,1,,,,1,,,10,1,,,,1,,,1,2,0,2,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5,1,0,3,1,0,0,0,0,0,less,less,less,less,average,average,average,average,lower,lower,not at all,not at all,2,3,0,0,0,,0
1967844D-27A5-E141-A2C0-AC4F9858992C,15,0,,,,,,,45,0,,,,,,,20,1,,,,,,,30,0,,,,,,,30,0,,,,,,,45,1,,,,,,,45,0,,,,,,,30,2,,,,30,0,,,,,,,30,0,,,,,,,0,2,,,,,,,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,average,average,average,average,average,average,less,more,middle,middle,not at all,not at all,4,4,0,30,0,day,0
19B9F9A5-4086-4A4A-9C69-C84F5150A71D,10,0,,,,,,,15,0,,,,,,,15,0,,,,,,,15,0,,,,,,,15,0,,,,,,,15,0,,,,,,,30,0,,,,,,,0,3,,,,15,0,,,,,,,15,0,,,,,,,15,0,,,,,,,3,3,8,2,1,0,,,,,,,,,,,,,,,,,,,0,5,0,0,1,0,1,4,0,0,1,0,0,0,0,0,more,less,average,less,more,more,more,more,middle,middle,not at all,not at all,7,3,0,30,0,day,1
19BBC60A-79A8-8C40-87FD-4FAF88B36B5B,5,0,1,,,,,,5,0,1,,,,,,30,0,,1,,,,,10,0,1,,,,,,30,0,,1,,,,,40,0,,1,,,,,5,0,1,,,,,,0,2,,1,,5,0,1,,,,,,30,0,,1,,,,,0,1,,,,1,,,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,average,less,less,average,average,average,average,average,lower,middle,not at all,not at all,4,5,0,0,4,day,0
19F77498-99FA-7440-BE05-36A58DDAE675,10,0,1,,,,,,30,0,1,,,,,,30,0,,,,1,,,10,0,1,,,,,,30,0,1,,,,,,30,0,1,,,,,,20,0,1,,,,,,30,2,,1,,30,0,1,,,,,,30,0,,,,1,,,30,0,1,,,,,,4,3,0,3,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,less,average,less,more,less,more,average,average,middle,middle,average,not at all,5,8,0,0,0,,2
1A05E825-2217-804F-B68B-662352EC8938,5,0,,,,,,,15,0,,,,,,,15,0,,,,,,,15,0,,,,,,,15,0,,,,,,,45,0,,,,,,,30,0,,,,,,,0,4,,,,15,0,,,,,,,15,0,,,,,,,5,0,,,,,,,3,0,0,3,1,0,1,1,,,,,,,,1,,,,,,,,,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,average,average,less,less,average,average,less,more,middle,middle,not at all,not at all,5,3,0,0,0,,4
1A9E8DE8-7DFC-5244-9A8B-6D1A54B5CC9E,10,0,1,,,,,,25,0,1,,,,,,30,0,,,,1,,,10,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,30,0,,,,1,,,0,4,1,1,,10,0,1,,,,,,30,0,,,,1,,,40,0,,,,1,,,1,2,0,2,1,0,1,1,,,,,,,,1,,,1,1,,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,average,less,less,less,more,average,average,less,middle,lower,not at all,not at all,2,1,0,0,0,,0
1AC7E903-43E4-7045-9BBD-68F66B0D6B55,5,0,1,,,,,,5,0,1,,,,,,30,0,,,,1,,,5,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,5,0,1,,,,,,0,3,,1,,5,0,1,,,,,,30,0,,,,1,,,30,0,,,,1,,,2,1,2,2,0,0,1,1,,1,,,1,,1,,1,LESS LAND,1,1,1,1,1,1,2,4,0,0,1,0,0,0,0,1,4,0,0,0,0,0,average,more,average,more,average,more,more,average,middle,middle,not at all,not at all,7,5,0,0,1,month,2
1B5463F0-EDF8-0F4B-B5E1-0540802CF166,20,0,1,,,,,,30,0,1,,,,,,20,0,,,1,,,,10,0,1,,,,,,20,0,,,1,,,,0,1,,,,1,,,20,0,,,1,,,,0,3,,1,,20,0,,,1,,,,20,0,,,1,,,,0,1,,,,1,,,4,4,0,2,1,0,1,1,,,,,,,,,,,,,,,,,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,average,less,less,less,more,more,more,average,middle,lower,not at all,not at all,3,2,0,0,0,,0
1BB0EC77-564F-DF4E-A17C-1EF5C6285396,5,0,1,,,,,,0,1,1,,,,,,20,0,,,1,,,,10,0,1,,,,,,30,0,,,1,,,,30,0,,,1,,,,40,0,,,1,,,,0,4,1,1,,10,0,1,,,,,,30,0,,,1,,,,0,1,,,,1,,,8,2,0,8,2,0,1,1,,1,,,,,,,,,1,1,1,1,1,1,6,7,0,0,3,0,2,2,0,0,1,0,0,0,0,0,less,less,less,less,more,more,more,average,middle,middle,not at all,not at all,6,2,0,0,1,day,0
1BF872DC-7F65-D149-96EB-96F043A488CD,5,0,1,,,,,,15,0,1,,,,,,30,0,,,,1,,,15,0,,,,1,,,15,0,1,,,,,,45,0,,,,1,,,15,0,,,,1,,,0,2,,1,,15,0,,,,1,,,15,0,,,,1,,,0,1,,,,1,,,4,4,0,4,0,0,,,,,,,,,,,,,,,,,,,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,more,average,more,average,average,average,more,average,upper,middle,not at all,not at all,5,4,0,0,0,,0
1CB5A96A-9457-4446-82FC-552F367CB9AA,10,0,,,,,,,15,0,,,,,,,20,0,,,,,,,10,0,,,,,,,10,0,,,,,,,10,0,,,,,,,10,0,,,,,,,0,5,,,,5,0,,,,,,,10,0,,,,,,,15,0,,,,,,,4,3,1,4,3,1,1,1,,,,,1,1,1,,1,BUSINESSDEVELOPMENT PURPOSE,1,1,1,1,1,1,2,1,0,0,1,1,2,1,2,3,2,1,0,0,0,0,more,more,more,more,more,more,more,more,middle,upper,average,less,7,8,0,0,2,day,0
1D37C796-ED6D-5A41-A699-C970B73E91F9,10,0,1,,,,,,30,0,1,,,,,,20,0,,,,1,,,10,0,1,,,,,,0,1,,,,1,,,0,1,,,,1,,,10,0,,,1,,,,0,2,,1,,10,0,1,,,,,,10,0,,,,1,,,0,1,,,,1,,,4,0,1,1,0,1,1,1,,1,,,,,,,,,1,1,1,1,1,1,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,average,average,more,average,more,average,average,average,middle,upper,less,average,6,3,0,0,0,,1
